Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1116.6666689,,,LEFT,291.5426999999795,2019-12-10 13:07:09.269837,2019-12-10 13:07:09.782798,1,2.6120623666666662,S15,Response_Selection
RIGHT,1350.0000027,,,RIGHT,258.53910000000724,2019-12-10 13:07:11.155904,2019-12-10 13:07:11.636462,2,2.6120623666666662,S15,Response_Selection
LEFT,1133.3333356,,,LEFT,239.50009999998656,2019-12-10 13:07:12.791593,2019-12-10 13:07:13.255819,3,2.6120623666666662,S15,Response_Selection
LEFT,1400.0000028,,,LEFT,248.81980000003523,2019-12-10 13:07:14.678324,2019-12-10 13:07:15.150762,4,2.6120623666666662,S15,Response_Selection
LEFT,1316.6666693,,,LEFT,270.1351000000045,2019-12-10 13:07:16.490095,2019-12-10 13:07:16.981895,5,2.6120623666666662,S15,Response_Selection
RIGHT,1116.6666689,,,RIGHT,271.09000000001515,2019-12-10 13:07:18.119986,2019-12-10 13:07:18.612899,6,2.6120623666666662,S15,Response_Selection
RIGHT,683.3333347,,,RIGHT,289.0269000000103,2019-12-10 13:07:19.317694,2019-12-10 13:07:19.834242,7,2.6120623666666662,S15,Response_Selection
LEFT,683.3333347,,,LEFT,298.60440000004473,2019-12-10 13:07:20.540979,2019-12-10 13:07:21.062503,8,2.6120623666666662,S15,Response_Selection
RIGHT,1033.3333354000001,,,RIGHT,264.1011999999705,2019-12-10 13:07:22.118804,2019-12-10 13:07:22.604186,9,2.6120623666666662,S15,Response_Selection
LEFT,1366.6666694,,,LEFT,302.07439999998087,2019-12-10 13:07:23.992365,2019-12-10 13:07:24.516739,10,2.6120623666666662,S15,Response_Selection
LEFT,1250.0000025,,,LEFT,306.0978999999975,2019-12-10 13:07:25.788809,2019-12-10 13:07:26.317152,11,2.6120623666666662,S15,Response_Selection
RIGHT,866.6666684,,,RIGHT,328.3827000000201,2019-12-10 13:07:27.206175,2019-12-10 13:07:27.759976,12,2.6120623666666662,S15,Response_Selection
RIGHT,600.0000012,,,RIGHT,351.6311999999857,2019-12-10 13:07:28.382711,2019-12-10 13:07:28.959377,13,2.6120623666666662,S15,Response_Selection
