Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1116.6666689,,,DOWN,333.2130999999947,2019-11-12 11:12:22.983815,2019-11-12 11:12:23.523383,39,1.8261529833333334,P1,Processing_Speed
LEFT,1366.6666694,,,DOWN,350.17430000002037,2019-11-12 11:12:24.904601,2019-11-12 11:12:25.462071,40,1.8261529833333334,P1,Processing_Speed
RIGHT,850.0000017,,,DOWN,280.39800000001947,2019-11-12 11:12:26.327048,2019-11-12 11:12:26.813491,41,1.8261529833333334,P1,Processing_Speed
LEFT,1433.3333362,,,DOWN,320.44160000000943,2019-11-12 11:12:28.253852,2019-11-12 11:12:28.781134,42,1.8261529833333334,P1,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,304.06390000001693,2019-11-12 11:12:29.454311,2019-11-12 11:12:29.965319,43,1.8261529833333334,P1,Processing_Speed
LEFT,1216.6666691,,,DOWN,263.6036000000104,2019-11-12 11:12:31.189048,2019-11-12 11:12:31.660786,44,1.8261529833333334,P1,Processing_Speed
LEFT,850.0000017,,,DOWN,355.30729999999267,2019-11-12 11:12:32.517282,2019-11-12 11:12:33.079805,45,1.8261529833333334,P1,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,331.77820000000224,2019-11-12 11:12:34.103099,2019-11-12 11:12:34.642628,46,1.8261529833333334,P1,Processing_Speed
LEFT,1150.0000023,,,DOWN,274.77830000000836,2019-11-12 11:12:35.799340,2019-11-12 11:12:36.280088,47,1.8261529833333334,P1,Processing_Speed
LEFT,600.0000012,,,DOWN,481.20349999999235,2019-11-12 11:12:36.887065,2019-11-12 11:12:37.574209,48,1.8261529833333334,P1,Processing_Speed
LEFT,1333.3333360000001,,,DOWN,368.5255999999981,2019-11-12 11:12:38.914251,2019-11-12 11:12:39.492713,49,1.8261529833333334,P1,Processing_Speed
RIGHT,1300.0000026,,,DOWN,375.38340000000403,2019-11-12 11:12:40.800415,2019-11-12 11:12:41.382297,50,1.8261529833333334,P1,Processing_Speed
RIGHT,1216.6666691,,,DOWN,286.6051000000027,2019-11-12 11:12:42.606024,2019-11-12 11:12:43.099206,51,1.8261529833333334,P1,Processing_Speed
RIGHT,1116.6666689,,,DOWN,301.3072999999906,2019-11-12 11:12:44.222118,2019-11-12 11:12:44.731754,52,1.8261529833333334,P1,Processing_Speed
LEFT,1016.6666687000001,,,DOWN,283.1594000000166,2019-11-12 11:12:45.755684,2019-11-12 11:12:46.245338,53,1.8261529833333334,P1,Processing_Speed
LEFT,700.0000014,,,DOWN,323.63049999997884,2019-11-12 11:12:46.951664,2019-11-12 11:12:47.482557,54,1.8261529833333334,P1,Processing_Speed
RIGHT,566.6666678,,,DOWN,306.5082999999902,2019-11-12 11:12:48.059126,2019-11-12 11:12:48.572614,55,1.8261529833333334,P1,Processing_Speed
RIGHT,1500.000003,,,DOWN,355.1470999999822,2019-11-12 11:12:50.087071,2019-11-12 11:12:50.648272,56,1.8261529833333334,P1,Processing_Speed
LEFT,783.3333349000001,,,DOWN,291.0007000000121,2019-11-12 11:12:51.444914,2019-11-12 11:12:51.943603,57,1.8261529833333334,P1,Processing_Speed
RIGHT,1400.0000028,,,DOWN,330.1490000000058,2019-11-12 11:12:53.358060,2019-11-12 11:12:53.894361,58,1.8261529833333334,P1,Processing_Speed
LEFT,1050.0000021,,,DOWN,307.13320000000977,2019-11-12 11:12:54.956726,2019-11-12 11:12:55.471277,59,1.8261529833333334,P1,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,335.70749999998384,2019-11-12 11:12:56.267477,2019-11-12 11:12:56.809475,60,1.8261529833333334,P1,Processing_Speed
