Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1050.0000021,,,DOWN,931.4858999999842,2019-12-12 13:06:55.209682,2019-12-12 13:06:56.367554,1,1.7705917999999998,S17,Processing_Speed
LEFT,1016.6666687000001,,,DOWN,725.4172000000096,2019-12-12 13:06:57.400475,2019-12-12 13:06:58.332042,2,1.7705917999999998,S17,Processing_Speed
LEFT,1183.3333357000001,,,DOWN,274.0777999999864,2019-12-12 13:06:59.531753,2019-12-12 13:07:00.013572,3,1.7705917999999998,S17,Processing_Speed
LEFT,850.0000017,,,DOWN,221.4572999999973,2019-12-12 13:07:00.871927,2019-12-12 13:07:01.299824,4,1.7705917999999998,S17,Processing_Speed
RIGHT,850.0000017,,,DOWN,249.0579999999909,2019-12-12 13:07:02.163872,2019-12-12 13:07:02.622658,5,1.7705917999999998,S17,Processing_Speed
RIGHT,883.3333351,,,DOWN,133.37289999998347,2019-12-12 13:07:03.521256,2019-12-12 13:07:03.862597,6,1.7705917999999998,S17,Processing_Speed
RIGHT,1300.0000026,DOWN,-345.707,DOWN,266.76749999998606,2019-12-12 13:07:05.170763,2019-12-12 13:07:05.643909,7,1.7705917999999998,S17,Processing_Speed
RIGHT,1116.6666689,,,DOWN,189.88289999998642,2019-12-12 13:07:06.775848,2019-12-12 13:07:07.172790,8,1.7705917999999998,S17,Processing_Speed
LEFT,950.0000019,,,DOWN,260.12690000001726,2019-12-12 13:07:08.137064,2019-12-12 13:07:08.605322,9,1.7705917999999998,S17,Processing_Speed
LEFT,500.000001,,,DOWN,318.2713999999862,2019-12-12 13:07:09.119562,2019-12-12 13:07:09.644704,10,1.7705917999999998,S17,Processing_Speed
RIGHT,916.6666685,DOWN,-8.022,DOWN,428.1741000000068,2019-12-12 13:07:10.568851,2019-12-12 13:07:11.204809,11,1.7705917999999998,S17,Processing_Speed
LEFT,783.3333349000001,,,DOWN,251.14600000000564,2019-12-12 13:07:12.002196,2019-12-12 13:07:12.460018,12,1.7705917999999998,S17,Processing_Speed
RIGHT,1466.6666696,DOWN,-597.012,DOWN,263.700799999981,2019-12-12 13:07:13.941476,2019-12-12 13:07:14.412398,13,1.7705917999999998,S17,Processing_Speed
LEFT,1216.6666691,,,DOWN,242.18879999997966,2019-12-12 13:07:15.643624,2019-12-12 13:07:16.093322,14,1.7705917999999998,S17,Processing_Speed
RIGHT,633.3333346000001,,,DOWN,271.6364999999996,2019-12-12 13:07:16.742100,2019-12-12 13:07:17.220407,15,1.7705917999999998,S17,Processing_Speed
RIGHT,1183.3333357000001,,,DOWN,225.9631000000013,2019-12-12 13:07:18.419989,2019-12-12 13:07:18.852680,16,1.7705917999999998,S17,Processing_Speed
RIGHT,1333.3333360000001,,,DOWN,28.53239999998891,2019-12-12 13:07:20.200362,2019-12-12 13:07:20.436793,17,1.7705917999999998,S17,Processing_Speed
LEFT,1333.3333360000001,,,DOWN,229.7947999999792,2019-12-12 13:07:21.783915,2019-12-12 13:07:22.220401,18,1.7705917999999998,S17,Processing_Speed
RIGHT,1366.6666694,,,DOWN,291.25859999999193,2019-12-12 13:07:23.602007,2019-12-12 13:07:24.101418,19,1.7705917999999998,S17,Processing_Speed
LEFT,700.0000014,,,DOWN,485.19479999998794,2019-12-12 13:07:24.816810,2019-12-12 13:07:25.509485,20,1.7705917999999998,S17,Processing_Speed
LEFT,1083.3333355,,,DOWN,260.3971999999999,2019-12-12 13:07:26.608609,2019-12-12 13:07:27.076035,21,1.7705917999999998,S17,Processing_Speed
LEFT,633.3333346000001,,,DOWN,280.5035000000089,2019-12-12 13:07:27.724543,2019-12-12 13:07:28.212718,22,1.7705917999999998,S17,Processing_Speed
LEFT,1500.000003,DOWN,-287.834,DOWN,284.3150999999864,2019-12-12 13:07:29.728642,2019-12-12 13:07:30.220121,23,1.7705917999999998,S17,Processing_Speed
RIGHT,1150.0000023,,,DOWN,277.66649999998094,2019-12-12 13:07:31.383440,2019-12-12 13:07:31.868039,24,1.7705917999999998,S17,Processing_Speed
RIGHT,1400.0000028,,,DOWN,226.54909999999973,2019-12-12 13:07:33.283144,2019-12-12 13:07:33.716459,25,1.7705917999999998,S17,Processing_Speed
LEFT,1433.3333362,,,DOWN,256.4562999999964,2019-12-12 13:07:35.164773,2019-12-12 13:07:35.629027,26,1.7705917999999998,S17,Processing_Speed
RIGHT,983.3333353,,,DOWN,275.27460000001724,2019-12-12 13:07:36.625872,2019-12-12 13:07:37.108664,27,1.7705917999999998,S17,Processing_Speed
LEFT,1400.0000028,,,DOWN,112.96050000001401,2019-12-12 13:07:38.524784,2019-12-12 13:07:38.844758,28,1.7705917999999998,S17,Processing_Speed
LEFT,600.0000012,,,DOWN,312.69130000001155,2019-12-12 13:07:39.460609,2019-12-12 13:07:39.980252,29,1.7705917999999998,S17,Processing_Speed
LEFT,1366.6666694,,,DOWN,268.64279999998075,2019-12-12 13:07:41.360413,2019-12-12 13:07:41.836145,30,1.7705917999999998,S17,Processing_Speed
LEFT,1300.0000026,,,DOWN,214.15980000000445,2019-12-12 13:07:43.151202,2019-12-12 13:07:43.572221,31,1.7705917999999998,S17,Processing_Speed
LEFT,916.6666685,,,DOWN,277.8859999999952,2019-12-12 13:07:44.503537,2019-12-12 13:07:44.988226,32,1.7705917999999998,S17,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,266.05539999999905,2019-12-12 13:07:46.019141,2019-12-12 13:07:46.493447,33,1.7705917999999998,S17,Processing_Speed
LEFT,566.6666678,,,DOWN,283.88499999999794,2019-12-12 13:07:47.073489,2019-12-12 13:07:47.564899,34,1.7705917999999998,S17,Processing_Speed
RIGHT,816.6666683,,,DOWN,280.3227999999933,2019-12-12 13:07:48.396791,2019-12-12 13:07:48.885511,35,1.7705917999999998,S17,Processing_Speed
RIGHT,950.0000019,,,DOWN,273.8092000000165,2019-12-12 13:07:49.844078,2019-12-12 13:07:50.324813,36,1.7705917999999998,S17,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,185.82800000001498,2019-12-12 13:07:51.123501,2019-12-12 13:07:51.516497,37,1.7705917999999998,S17,Processing_Speed
