Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,783.3333349000001,,,Time_Max_Exceeded,1500.0609000000081,2019-12-10 16:23:25.081755,2019-12-10 16:23:26.590534,35,2.6406374166666664,jj,Processing_Speed
RIGHT,1116.6666689,,,Time_Max_Exceeded,1500.0739999999978,2019-12-10 16:23:27.713279,2019-12-10 16:23:29.221478,36,2.6406374166666664,jj,Processing_Speed
LEFT,600.0000012,,,Time_Max_Exceeded,1500.0749000000014,2019-12-10 16:23:29.827729,2019-12-10 16:23:31.335703,37,2.6406374166666664,jj,Processing_Speed
LEFT,533.3333344,,,Time_Max_Exceeded,1500.0779999999877,2019-12-10 16:23:31.875749,2019-12-10 16:23:33.383768,38,2.6406374166666664,jj,Processing_Speed
RIGHT,883.3333351,,,Time_Max_Exceeded,1500.0801999999994,2019-12-10 16:23:34.274609,2019-12-10 16:23:35.781887,39,2.6406374166666664,jj,Processing_Speed
LEFT,1116.6666689,,,Time_Max_Exceeded,1500.0845,2019-12-10 16:23:36.906058,2019-12-10 16:23:38.413442,40,2.6406374166666664,jj,Processing_Speed
LEFT,1266.6666692000001,,,Time_Max_Exceeded,1500.0678999999764,2019-12-10 16:23:39.687213,2019-12-10 16:23:41.195079,41,2.6406374166666664,jj,Processing_Speed
RIGHT,816.6666683,,,Time_Max_Exceeded,1500.0704999999925,2019-12-10 16:23:42.017809,2019-12-10 16:23:43.526494,42,2.6406374166666664,jj,Processing_Speed
LEFT,1333.3333360000001,,,Time_Max_Exceeded,1500.0773000000152,2019-12-10 16:23:44.865861,2019-12-10 16:23:46.373667,43,2.6406374166666664,jj,Processing_Speed
LEFT,1216.6666691,,,Time_Max_Exceeded,1500.0665000000026,2019-12-10 16:23:47.596926,2019-12-10 16:23:49.105739,44,2.6406374166666664,jj,Processing_Speed
RIGHT,733.3333348,,,Time_Max_Exceeded,1500.0761000000011,2019-12-10 16:23:49.845830,2019-12-10 16:23:51.353435,45,2.6406374166666664,jj,Processing_Speed
LEFT,700.0000014,,,Time_Max_Exceeded,1500.0804000000016,2019-12-10 16:23:52.062070,2019-12-10 16:23:53.569955,46,2.6406374166666664,jj,Processing_Speed
RIGHT,633.3333346000001,,,Time_Max_Exceeded,1500.078799999983,2019-12-10 16:23:54.209604,2019-12-10 16:23:55.717655,47,2.6406374166666664,jj,Processing_Speed
LEFT,1083.3333355,,,Time_Max_Exceeded,1500.105700000006,2019-12-10 16:23:56.809109,2019-12-10 16:23:58.317472,48,2.6406374166666664,jj,Processing_Speed
LEFT,950.0000019,,,Time_Max_Exceeded,1500.0879000000111,2019-12-10 16:23:59.273666,2019-12-10 16:24:00.786075,49,2.6406374166666664,jj,Processing_Speed
LEFT,733.3333348,,,Time_Max_Exceeded,1500.073900000018,2019-12-10 16:24:01.527534,2019-12-10 16:24:03.034728,50,2.6406374166666664,jj,Processing_Speed
RIGHT,1050.0000021,,,Time_Max_Exceeded,1500.0711000000138,2019-12-10 16:24:04.091812,2019-12-10 16:24:05.600301,51,2.6406374166666664,jj,Processing_Speed
LEFT,916.6666685,,,Time_Max_Exceeded,1500.0684999999976,2019-12-10 16:24:06.524656,2019-12-10 16:24:08.032680,52,2.6406374166666664,jj,Processing_Speed
LEFT,1150.0000023,,,Time_Max_Exceeded,1500.0736000000074,2019-12-10 16:24:09.190300,2019-12-10 16:24:10.698839,53,2.6406374166666664,jj,Processing_Speed
RIGHT,983.3333353,,,Time_Max_Exceeded,1500.0756000000024,2019-12-10 16:24:11.690208,2019-12-10 16:24:13.198590,54,2.6406374166666664,jj,Processing_Speed
RIGHT,666.6666680000001,,,Time_Max_Exceeded,1500.0773999999808,2019-12-10 16:24:13.871765,2019-12-10 16:24:15.380304,55,2.6406374166666664,jj,Processing_Speed
RIGHT,1183.3333357000001,,,Time_Max_Exceeded,1500.0941000000125,2019-12-10 16:24:16.570860,2019-12-10 16:24:18.078507,56,2.6406374166666664,jj,Processing_Speed
LEFT,1433.3333362,,,Time_Max_Exceeded,1500.0623999999902,2019-12-10 16:24:19.518968,2019-12-10 16:24:21.027401,57,2.6406374166666664,jj,Processing_Speed
LEFT,883.3333351,,,Time_Max_Exceeded,1500.0717000000066,2019-12-10 16:24:21.917988,2019-12-10 16:24:23.426003,58,2.6406374166666664,jj,Processing_Speed
LEFT,500.000001,,,Time_Max_Exceeded,1500.0716999999781,2019-12-10 16:24:23.933824,2019-12-10 16:24:25.441685,59,2.6406374166666664,jj,Processing_Speed
LEFT,566.6666678,,,Time_Max_Exceeded,1500.072700000004,2019-12-10 16:24:26.015899,2019-12-10 16:24:27.523666,60,2.6406374166666664,jj,Processing_Speed
