Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,550.0000011,,,LEFT,281.20130000002064,2019-12-13 12:49:23.976216,2019-12-13 12:49:24.464279,41,2.4752809,S18,Response_Selection
RIGHT,1466.6666696,,,RIGHT,301.42280000001165,2019-12-13 12:49:25.940009,2019-12-13 12:49:26.449079,42,2.4752809,S18,Response_Selection
RIGHT,1066.6666688,,,RIGHT,253.83239999996476,2019-12-13 12:49:27.523892,2019-12-13 12:49:27.985691,43,2.4752809,S18,Response_Selection
LEFT,700.0000014,,,LEFT,330.8581000000004,2019-12-13 12:49:28.693933,2019-12-13 12:49:29.233186,44,2.4752809,S18,Response_Selection
LEFT,833.333335,,,LEFT,325.94820000002755,2019-12-13 12:49:30.075268,2019-12-13 12:49:30.608668,45,2.4752809,S18,Response_Selection
RIGHT,700.0000014,,,RIGHT,291.87000000001717,2019-12-13 12:49:31.317291,2019-12-13 12:49:31.818251,46,2.4752809,S18,Response_Selection
RIGHT,683.3333347,,,RIGHT,251.33959999999433,2019-12-13 12:49:32.509678,2019-12-13 12:49:32.968588,47,2.4752809,S18,Response_Selection
LEFT,1416.6666695000001,,,LEFT,303.3583000000135,2019-12-13 12:49:34.393468,2019-12-13 12:49:34.905460,48,2.4752809,S18,Response_Selection
RIGHT,1450.0000029,,,RIGHT,284.5606999999859,2019-12-13 12:49:36.365072,2019-12-13 12:49:36.856619,49,2.4752809,S18,Response_Selection
LEFT,683.3333347,,,LEFT,308.5265999999933,2019-12-13 12:49:37.548730,2019-12-13 12:49:38.065475,50,2.4752809,S18,Response_Selection
LEFT,600.0000012,,,LEFT,311.24200000004976,2019-12-13 12:49:38.673398,2019-12-13 12:49:39.193838,51,2.4752809,S18,Response_Selection
LEFT,1316.6666693,,,LEFT,273.90659999997524,2019-12-13 12:49:40.519710,2019-12-13 12:49:41.001050,52,2.4752809,S18,Response_Selection
LEFT,1166.666669,,,LEFT,280.9952999999723,2019-12-13 12:49:42.176476,2019-12-13 12:49:42.664828,53,2.4752809,S18,Response_Selection
LEFT,933.3333352,,,LEFT,290.4146000000196,2019-12-13 12:49:43.606920,2019-12-13 12:49:44.104809,54,2.4752809,S18,Response_Selection
RIGHT,1216.6666691,,,RIGHT,262.8450999999927,2019-12-13 12:49:45.330567,2019-12-13 12:49:45.800831,55,2.4752809,S18,Response_Selection
RIGHT,800.0000016,,,RIGHT,271.87879999996767,2019-12-13 12:49:46.609190,2019-12-13 12:49:47.088738,56,2.4752809,S18,Response_Selection
LEFT,1216.6666691,,,LEFT,303.38390000002846,2019-12-13 12:49:48.313594,2019-12-13 12:49:48.824557,57,2.4752809,S18,Response_Selection
LEFT,533.3333344,,,LEFT,322.6518000000169,2019-12-13 12:49:49.366580,2019-12-13 12:49:49.897149,58,2.4752809,S18,Response_Selection
LEFT,1400.0000028,,,LEFT,359.12669999999025,2019-12-13 12:49:51.306454,2019-12-13 12:49:51.873329,59,2.4752809,S18,Response_Selection
RIGHT,733.3333348,,,RIGHT,290.1198000000136,2019-12-13 12:49:52.615328,2019-12-13 12:49:53.114250,60,2.4752809,S18,Response_Selection
LEFT,1266.6666692000001,,,LEFT,331.70869999997876,2019-12-13 12:49:54.389491,2019-12-13 12:49:54.928507,61,2.4752809,S18,Response_Selection
RIGHT,1350.0000027,,,RIGHT,282.1794999999838,2019-12-13 12:49:56.286862,2019-12-13 12:49:56.777586,62,2.4752809,S18,Response_Selection
RIGHT,1266.6666692000001,,,LEFT,292.85899999996445,2019-12-13 12:49:58.052339,2019-12-13 12:49:58.553803,63,2.4752809,S18,Response_Selection
LEFT,1200.0000024,RIGHT,-1172.5,LEFT,343.62099999998463,2019-12-13 12:49:59.762218,2019-12-13 12:50:00.312516,64,2.4752809,S18,Response_Selection
LEFT,1350.0000027,,,LEFT,314.17020000003504,2019-12-13 12:50:01.670929,2019-12-13 12:50:02.192736,65,2.4752809,S18,Response_Selection
LEFT,633.3333346000001,,,LEFT,302.63550000000805,2019-12-13 12:50:02.834526,2019-12-13 12:50:03.345012,66,2.4752809,S18,Response_Selection
LEFT,1250.0000025,,,LEFT,276.73320000002377,2019-12-13 12:50:04.604118,2019-12-13 12:50:05.088950,67,2.4752809,S18,Response_Selection
RIGHT,1500.000003,,,RIGHT,315.95510000005333,2019-12-13 12:50:06.597092,2019-12-13 12:50:07.121196,68,2.4752809,S18,Response_Selection
RIGHT,1166.666669,,,RIGHT,272.6656000000389,2019-12-13 12:50:08.296710,2019-12-13 12:50:08.777260,69,2.4752809,S18,Response_Selection
LEFT,1133.3333356,,,LEFT,258.06939999995393,2019-12-13 12:50:09.918826,2019-12-13 12:50:10.384703,70,2.4752809,S18,Response_Selection
RIGHT,866.6666684,,,RIGHT,316.28809999995156,2019-12-13 12:50:11.260879,2019-12-13 12:50:11.784969,71,2.4752809,S18,Response_Selection
LEFT,883.3333351,,,LEFT,299.990399999956,2019-12-13 12:50:12.676638,2019-12-13 12:50:13.185429,72,2.4752809,S18,Response_Selection
RIGHT,1133.3333356,,,RIGHT,242.62260000000424,2019-12-13 12:50:14.326973,2019-12-13 12:50:14.776806,73,2.4752809,S18,Response_Selection
RIGHT,1366.6666694,,,RIGHT,257.0125999999959,2019-12-13 12:50:16.152104,2019-12-13 12:50:16.617206,74,2.4752809,S18,Response_Selection
LEFT,1116.6666689,,,LEFT,498.64739999998164,2019-12-13 12:50:17.742708,2019-12-13 12:50:18.448904,75,2.4752809,S18,Response_Selection
RIGHT,1250.0000025,,,RIGHT,262.21230000004425,2019-12-13 12:50:19.707084,2019-12-13 12:50:20.177884,76,2.4752809,S18,Response_Selection
LEFT,1466.6666696,,,LEFT,280.54259999998976,2019-12-13 12:50:21.656695,2019-12-13 12:50:22.144492,77,2.4752809,S18,Response_Selection
RIGHT,783.3333349000001,,,RIGHT,272.87819999997964,2019-12-13 12:50:22.936023,2019-12-13 12:50:23.416806,78,2.4752809,S18,Response_Selection
RIGHT,1316.6666693,,,RIGHT,355.2695000000199,2019-12-13 12:50:24.741774,2019-12-13 12:50:25.304771,79,2.4752809,S18,Response_Selection
LEFT,800.0000016,,,LEFT,279.63390000002164,2019-12-13 12:50:26.113628,2019-12-13 12:50:26.601001,80,2.4752809,S18,Response_Selection
