Conflict,Stimulus_Side,ITI,Previous_Response,Previous_RT,Cue_Response,Cue_Response_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
True,LEFT,866.6666684,,,,,LEFT,777.2847999999613,2019-12-13 12:56:16.399485,2019-12-13 12:56:17.385168,1,5.2372958,S18,Conflict_Resolution
True,RIGHT,1050.0000021,,,,,RIGHT,625.998500000037,2019-12-13 12:56:18.455312,2019-12-13 12:56:19.288633,2,5.2372958,S18,Conflict_Resolution
False,LEFT,1216.6666691,,,,,LEFT,436.89610000001267,2019-12-13 12:56:20.524434,2019-12-13 12:56:21.168745,3,5.2372958,S18,Conflict_Resolution
True,RIGHT,500.000001,,,,,RIGHT,706.6659000000755,2019-12-13 12:56:21.686010,2019-12-13 12:56:22.601424,4,5.2372958,S18,Conflict_Resolution
True,LEFT,1200.0000024,,,,,LEFT,683.7007000000312,2019-12-13 12:56:23.821825,2019-12-13 12:56:24.712559,5,5.2372958,S18,Conflict_Resolution
True,RIGHT,783.3333349000001,,,,,RIGHT,606.6737999999532,2019-12-13 12:56:25.514626,2019-12-13 12:56:26.328677,6,5.2372958,S18,Conflict_Resolution
True,LEFT,1016.6666687000001,,,,,LEFT,526.7615999999862,2019-12-13 12:56:27.362646,2019-12-13 12:56:28.097751,7,5.2372958,S18,Conflict_Resolution
True,RIGHT,800.0000016,,,,,RIGHT,589.048000000048,2019-12-13 12:56:28.916939,2019-12-13 12:56:29.712788,8,5.2372958,S18,Conflict_Resolution
False,LEFT,1266.6666692000001,,,,,LEFT,538.669900000059,2019-12-13 12:56:30.998992,2019-12-13 12:56:31.745301,9,5.2372958,S18,Conflict_Resolution
False,RIGHT,883.3333351,,,,,RIGHT,393.34870000004685,2019-12-13 12:56:32.648005,2019-12-13 12:56:33.249448,10,5.2372958,S18,Conflict_Resolution
False,RIGHT,750.0000015,,,,,RIGHT,484.98849999998583,2019-12-13 12:56:34.020450,2019-12-13 12:56:34.712622,11,5.2372958,S18,Conflict_Resolution
False,RIGHT,1216.6666691,,,,,RIGHT,340.72040000000925,2019-12-13 12:56:35.948841,2019-12-13 12:56:36.496970,12,5.2372958,S18,Conflict_Resolution
False,RIGHT,733.3333348,,,,,RIGHT,361.18999999996504,2019-12-13 12:56:37.248271,2019-12-13 12:56:37.817736,13,5.2372958,S18,Conflict_Resolution
False,LEFT,733.3333348,,,,,LEFT,528.5913000000164,2019-12-13 12:56:38.568695,2019-12-13 12:56:39.305062,14,5.2372958,S18,Conflict_Resolution
False,RIGHT,950.0000019,,,,,RIGHT,439.26139999996394,2019-12-13 12:56:40.274432,2019-12-13 12:56:40.921020,15,5.2372958,S18,Conflict_Resolution
True,RIGHT,1100.0000022,,,,,RIGHT,577.3406999999224,2019-12-13 12:56:42.039621,2019-12-13 12:56:42.826473,16,5.2372958,S18,Conflict_Resolution
True,LEFT,1350.0000027,,,,,LEFT,549.4362999999112,2019-12-13 12:56:44.195864,2019-12-13 12:56:44.952892,17,5.2372958,S18,Conflict_Resolution
False,LEFT,1000.000002,,,,,LEFT,461.15309999993315,2019-12-13 12:56:45.971652,2019-12-13 12:56:46.640885,18,5.2372958,S18,Conflict_Resolution
False,RIGHT,1283.3333359,,,,,RIGHT,474.6496999999863,2019-12-13 12:56:47.941944,2019-12-13 12:56:48.626115,19,5.2372958,S18,Conflict_Resolution
False,RIGHT,1266.6666692000001,,,,,RIGHT,368.58619999998155,2019-12-13 12:56:49.913012,2019-12-13 12:56:50.490392,20,5.2372958,S18,Conflict_Resolution
False,RIGHT,1233.3333358,,,,,RIGHT,347.7646999999706,2019-12-13 12:56:51.741593,2019-12-13 12:56:52.296747,21,5.2372958,S18,Conflict_Resolution
True,RIGHT,950.0000019,,,,,LEFT,384.96359999999186,2019-12-13 12:56:53.265368,2019-12-13 12:56:53.857928,22,5.2372958,S18,Conflict_Resolution
True,LEFT,1400.0000028,,,,,LEFT,660.050100000035,2019-12-13 12:56:55.277096,2019-12-13 12:56:56.144984,23,5.2372958,S18,Conflict_Resolution
True,LEFT,966.6666686,,,,,LEFT,477.9194999999845,2019-12-13 12:56:57.130842,2019-12-13 12:56:57.816954,24,5.2372958,S18,Conflict_Resolution
True,LEFT,816.6666683,,,,,LEFT,508.31399999992755,2019-12-13 12:56:58.652895,2019-12-13 12:56:59.369913,25,5.2372958,S18,Conflict_Resolution
False,RIGHT,683.3333347,,,,,RIGHT,472.71630000000187,2019-12-13 12:57:00.071906,2019-12-13 12:57:00.752499,26,5.2372958,S18,Conflict_Resolution
True,RIGHT,750.0000015,,,,,RIGHT,542.9633999999623,2019-12-13 12:57:01.521983,2019-12-13 12:57:02.272859,27,5.2372958,S18,Conflict_Resolution
True,LEFT,916.6666685,,,,,LEFT,527.8111000000081,2019-12-13 12:57:03.209358,2019-12-13 12:57:03.946432,28,5.2372958,S18,Conflict_Resolution
True,LEFT,616.6666679,,,,,LEFT,539.2064999999775,2019-12-13 12:57:04.582700,2019-12-13 12:57:05.328690,29,5.2372958,S18,Conflict_Resolution
True,RIGHT,933.3333352,,,,,RIGHT,559.4059999999672,2019-12-13 12:57:06.281336,2019-12-13 12:57:07.049383,30,5.2372958,S18,Conflict_Resolution
False,LEFT,1400.0000028,,,,,LEFT,380.1784999999427,2019-12-13 12:57:08.469176,2019-12-13 12:57:09.056747,31,5.2372958,S18,Conflict_Resolution
False,RIGHT,600.0000012,,,,,RIGHT,461.18809999995847,2019-12-13 12:57:09.676092,2019-12-13 12:57:10.345202,32,5.2372958,S18,Conflict_Resolution
False,RIGHT,500.000001,,,,,RIGHT,488.99089999997614,2019-12-13 12:57:10.864321,2019-12-13 12:57:11.561120,33,5.2372958,S18,Conflict_Resolution
False,LEFT,1466.6666696,,,,,LEFT,434.13429999998243,2019-12-13 12:57:13.046620,2019-12-13 12:57:13.688936,34,5.2372958,S18,Conflict_Resolution
False,RIGHT,1416.6666695000001,,,,,RIGHT,412.8009999999449,2019-12-13 12:57:15.124607,2019-12-13 12:57:15.744670,35,5.2372958,S18,Conflict_Resolution
False,LEFT,850.0000017,,,,,LEFT,484.13270000003195,2019-12-13 12:57:16.620546,2019-12-13 12:57:17.313443,36,5.2372958,S18,Conflict_Resolution
False,RIGHT,1000.000002,,,,,RIGHT,374.0904999999657,2019-12-13 12:57:18.331095,2019-12-13 12:57:18.914144,37,5.2372958,S18,Conflict_Resolution
