Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1500.000003,,,DOWN,326.512699999995,2019-12-13 12:46:29.146424,2019-12-13 12:46:29.692937,1,1.8682504666666666,S18,Processing_Speed
LEFT,600.0000012,,,DOWN,292.41679999999803,2019-12-13 12:46:30.301631,2019-12-13 12:46:30.801444,2,1.8682504666666666,S18,Processing_Speed
RIGHT,1183.3333357000001,,,DOWN,240.2797000000021,2019-12-13 12:46:31.993730,2019-12-13 12:46:32.441630,3,1.8682504666666666,S18,Processing_Speed
RIGHT,1083.3333355,,,DOWN,251.74189999999896,2019-12-13 12:46:33.533143,2019-12-13 12:46:33.992485,4,1.8682504666666666,S18,Processing_Speed
LEFT,883.3333351,,,DOWN,316.6088999999914,2019-12-13 12:46:34.884640,2019-12-13 12:46:35.409174,5,1.8682504666666666,S18,Processing_Speed
LEFT,983.3333353,,,DOWN,280.2365000000009,2019-12-13 12:46:36.400500,2019-12-13 12:46:36.889726,6,1.8682504666666666,S18,Processing_Speed
RIGHT,1400.0000028,,,DOWN,239.2714000000069,2019-12-13 12:46:38.298607,2019-12-13 12:46:38.746002,7,1.8682504666666666,S18,Processing_Speed
RIGHT,1466.6666696,,,DOWN,251.38330000000053,2019-12-13 12:46:40.221983,2019-12-13 12:46:40.680839,8,1.8682504666666666,S18,Processing_Speed
LEFT,533.3333344,,,DOWN,338.53529999998955,2019-12-13 12:46:41.222403,2019-12-13 12:46:41.768976,9,1.8682504666666666,S18,Processing_Speed
LEFT,666.6666680000001,,,DOWN,317.14850000000183,2019-12-13 12:46:42.444147,2019-12-13 12:46:42.969577,10,1.8682504666666666,S18,Processing_Speed
LEFT,733.3333348,,,DOWN,281.5910000000059,2019-12-13 12:46:43.711342,2019-12-13 12:46:44.202171,11,1.8682504666666666,S18,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,229.74889999998993,2019-12-13 12:46:45.227658,2019-12-13 12:46:45.664714,12,1.8682504666666666,S18,Processing_Speed
RIGHT,533.3333344,,,DOWN,290.97550000000183,2019-12-13 12:46:46.207318,2019-12-13 12:46:46.705902,13,1.8682504666666666,S18,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,290.73360000001003,2019-12-13 12:46:47.382073,2019-12-13 12:46:47.881327,14,1.8682504666666666,S18,Processing_Speed
RIGHT,850.0000017,,,DOWN,389.2099999999914,2019-12-13 12:46:48.739392,2019-12-13 12:46:49.336596,15,1.8682504666666666,S18,Processing_Speed
LEFT,1466.6666696,,,DOWN,309.37709999999186,2019-12-13 12:46:50.812092,2019-12-13 12:46:51.328956,16,1.8682504666666666,S18,Processing_Speed
RIGHT,1333.3333360000001,,,DOWN,258.74229999999443,2019-12-13 12:46:52.671095,2019-12-13 12:46:53.136768,17,1.8682504666666666,S18,Processing_Speed
RIGHT,950.0000019,,,DOWN,273.3184999999878,2019-12-13 12:46:54.096010,2019-12-13 12:46:54.577009,18,1.8682504666666666,S18,Processing_Speed
RIGHT,1050.0000021,,,DOWN,245.4780999999855,2019-12-13 12:46:55.635654,2019-12-13 12:46:56.090105,19,1.8682504666666666,S18,Processing_Speed
LEFT,783.3333349000001,,,DOWN,239.40020000000573,2019-12-13 12:46:56.881502,2019-12-13 12:46:57.328805,20,1.8682504666666666,S18,Processing_Speed
LEFT,1050.0000021,,,DOWN,254.05950000001098,2019-12-13 12:46:58.386978,2019-12-13 12:46:58.850367,21,1.8682504666666666,S18,Processing_Speed
LEFT,1116.6666689,,,DOWN,241.54780000000642,2019-12-13 12:46:59.975396,2019-12-13 12:47:00.425337,22,1.8682504666666666,S18,Processing_Speed
RIGHT,883.3333351,,,DOWN,244.22549999999887,2019-12-13 12:47:01.316981,2019-12-13 12:47:01.769118,23,1.8682504666666666,S18,Processing_Speed
LEFT,700.0000014,,,DOWN,227.54519999998024,2019-12-13 12:47:02.477805,2019-12-13 12:47:02.912540,24,1.8682504666666666,S18,Processing_Speed
LEFT,950.0000019,,,DOWN,273.98900000000026,2019-12-13 12:47:03.870625,2019-12-13 12:47:04.354093,25,1.8682504666666666,S18,Processing_Speed
RIGHT,1433.3333362,DOWN,-255.30000000000004,DOWN,277.1591999999998,2019-12-13 12:47:05.796398,2019-12-13 12:47:06.281398,26,1.8682504666666666,S18,Processing_Speed
RIGHT,633.3333346000001,,,DOWN,245.9632000000056,2019-12-13 12:47:06.923645,2019-12-13 12:47:07.377939,27,1.8682504666666666,S18,Processing_Speed
RIGHT,733.3333348,,,DOWN,249.11520000000564,2019-12-13 12:47:08.120422,2019-12-13 12:47:08.576719,28,1.8682504666666666,S18,Processing_Speed
RIGHT,1216.6666691,,,DOWN,231.44920000001434,2019-12-13 12:47:09.801980,2019-12-13 12:47:10.241291,29,1.8682504666666666,S18,Processing_Speed
RIGHT,1300.0000026,,,DOWN,227.45890000001623,2019-12-13 12:47:11.550086,2019-12-13 12:47:11.985235,30,1.8682504666666666,S18,Processing_Speed
LEFT,1216.6666691,,,DOWN,238.45370000000798,2019-12-13 12:47:13.210603,2019-12-13 12:47:13.657178,31,1.8682504666666666,S18,Processing_Speed
RIGHT,1150.0000023,,,DOWN,241.53119999999717,2019-12-13 12:47:14.815412,2019-12-13 12:47:15.265310,32,1.8682504666666666,S18,Processing_Speed
LEFT,500.000001,,,DOWN,315.2234000000078,2019-12-13 12:47:15.773951,2019-12-13 12:47:16.296825,33,1.8682504666666666,S18,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,231.98829999998338,2019-12-13 12:47:17.089314,2019-12-13 12:47:17.529249,34,1.8682504666666666,S18,Processing_Speed
LEFT,1300.0000026,,,DOWN,251.80069999998977,2019-12-13 12:47:18.838012,2019-12-13 12:47:19.296816,35,1.8682504666666666,S18,Processing_Speed
RIGHT,1266.6666692000001,,,DOWN,229.28890000000024,2019-12-13 12:47:20.571513,2019-12-13 12:47:21.008848,36,1.8682504666666666,S18,Processing_Speed
LEFT,1433.3333362,,,DOWN,222.4452000000099,2019-12-13 12:47:22.450246,2019-12-13 12:47:22.882301,37,1.8682504666666666,S18,Processing_Speed
LEFT,1150.0000023,,,DOWN,255.0621000000035,2019-12-13 12:47:24.041460,2019-12-13 12:47:24.504772,38,1.8682504666666666,S18,Processing_Speed
RIGHT,700.0000014,,,DOWN,259.7121999999956,2019-12-13 12:47:25.213876,2019-12-13 12:47:25.681367,39,1.8682504666666666,S18,Processing_Speed
LEFT,1400.0000028,,,DOWN,222.71370000001411,2019-12-13 12:47:27.090679,2019-12-13 12:47:27.520677,40,1.8682504666666666,S18,Processing_Speed
LEFT,850.0000017,,,DOWN,293.76009999998587,2019-12-13 12:47:28.379114,2019-12-13 12:47:28.881374,41,1.8682504666666666,S18,Processing_Speed
RIGHT,1500.000003,,,DOWN,251.67410000000245,2019-12-13 12:47:30.389440,2019-12-13 12:47:30.849888,42,1.8682504666666666,S18,Processing_Speed
LEFT,916.6666685,,,DOWN,217.6493999999991,2019-12-13 12:47:31.775929,2019-12-13 12:47:32.201114,43,1.8682504666666666,S18,Processing_Speed
RIGHT,1116.6666689,,,DOWN,226.86269999999809,2019-12-13 12:47:33.326655,2019-12-13 12:47:33.761032,44,1.8682504666666666,S18,Processing_Speed
LEFT,816.6666683,,,DOWN,230.1259999999843,2019-12-13 12:47:34.586814,2019-12-13 12:47:35.025061,45,1.8682504666666666,S18,Processing_Speed
LEFT,1366.6666694,,,DOWN,224.1758000000118,2019-12-13 12:47:36.400870,2019-12-13 12:47:36.833356,46,1.8682504666666666,S18,Processing_Speed
RIGHT,566.6666678,,,DOWN,240.1851999999849,2019-12-13 12:47:37.409782,2019-12-13 12:47:37.857951,47,1.8682504666666666,S18,Processing_Speed
LEFT,1016.6666687000001,,,DOWN,230.01030000000355,2019-12-13 12:47:38.883635,2019-12-13 12:47:39.320797,48,1.8682504666666666,S18,Processing_Speed
LEFT,566.6666678,,,DOWN,305.40230000002566,2019-12-13 12:47:39.895333,2019-12-13 12:47:40.409957,49,1.8682504666666666,S18,Processing_Speed
LEFT,1083.3333355,,,DOWN,227.1049000000005,2019-12-13 12:47:41.502170,2019-12-13 12:47:41.938331,50,1.8682504666666666,S18,Processing_Speed
RIGHT,1366.6666694,,,DOWN,231.72580000002085,2019-12-13 12:47:43.313780,2019-12-13 12:47:43.752910,51,1.8682504666666666,S18,Processing_Speed
LEFT,633.3333346000001,,,DOWN,230.2639000000113,2019-12-13 12:47:44.394803,2019-12-13 12:47:44.833073,52,1.8682504666666666,S18,Processing_Speed
RIGHT,600.0000012,,,DOWN,287.5265000000127,2019-12-13 12:47:45.441993,2019-12-13 12:47:45.936703,53,1.8682504666666666,S18,Processing_Speed
RIGHT,500.000001,,,DOWN,308.42389999997977,2019-12-13 12:47:46.445310,2019-12-13 12:47:46.962078,54,1.8682504666666666,S18,Processing_Speed
RIGHT,983.3333353,,,DOWN,239.0933000000075,2019-12-13 12:47:47.953954,2019-12-13 12:47:48.401460,55,1.8682504666666666,S18,Processing_Speed
LEFT,1266.6666692000001,,,DOWN,228.4281999999962,2019-12-13 12:47:49.676868,2019-12-13 12:47:50.113372,56,1.8682504666666666,S18,Processing_Speed
LEFT,1333.3333360000001,,,DOWN,265.28659999999604,2019-12-13 12:47:51.455361,2019-12-13 12:47:51.929265,57,1.8682504666666666,S18,Processing_Speed
RIGHT,816.6666683,,,DOWN,206.23860000000604,2019-12-13 12:47:52.754660,2019-12-13 12:47:53.171241,58,1.8682504666666666,S18,Processing_Speed
RIGHT,916.6666685,,,DOWN,248.63409999997543,2019-12-13 12:47:54.096303,2019-12-13 12:47:54.553180,59,1.8682504666666666,S18,Processing_Speed
LEFT,1183.3333357000001,,,DOWN,240.45949999998584,2019-12-13 12:47:55.745271,2019-12-13 12:47:56.193695,60,1.8682504666666666,S18,Processing_Speed
