Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,783.3333349000001,True,216.6666671,,,RIGHT,428.8259670999962,2019-12-13 12:51:50.513211,2019-12-13 12:51:51.154991,36,5.168220416666667,S18,Response_Inhibition
LEFT,1266.6666692000001,True,200.0000004,,,Time_Max_Exceeded,1500.0502004000439,2019-12-13 12:51:52.430634,2019-12-13 12:51:53.934234,37,5.168220416666667,S18,Response_Inhibition
RIGHT,850.0000017,False,,,,RIGHT,384.04960000002575,2019-12-13 12:51:54.793093,2019-12-13 12:51:55.385136,38,5.168220416666667,S18,Response_Inhibition
RIGHT,633.3333346000001,False,,,,RIGHT,453.7629000000152,2019-12-13 12:51:56.027540,2019-12-13 12:51:56.689304,39,5.168220416666667,S18,Response_Inhibition
LEFT,583.3333345,True,116.6666669,,,LEFT,412.45926690002705,2019-12-13 12:51:57.281700,2019-12-13 12:51:57.905085,40,5.168220416666667,S18,Response_Inhibition
LEFT,700.0000014,False,,,,LEFT,507.8046000000427,2019-12-13 12:51:58.613178,2019-12-13 12:51:59.328636,41,5.168220416666667,S18,Response_Inhibition
RIGHT,950.0000019,False,,,,RIGHT,394.89100000002963,2019-12-13 12:52:00.287127,2019-12-13 12:52:00.890432,42,5.168220416666667,S18,Response_Inhibition
RIGHT,1316.6666693,False,,,,RIGHT,409.45399999998244,2019-12-13 12:52:02.215632,2019-12-13 12:52:02.833278,43,5.168220416666667,S18,Response_Inhibition
RIGHT,1466.6666696,False,,,,RIGHT,412.0192999999972,2019-12-13 12:52:04.309438,2019-12-13 12:52:04.929216,44,5.168220416666667,S18,Response_Inhibition
LEFT,950.0000019,False,,,,LEFT,552.7251999999976,2019-12-13 12:52:05.889130,2019-12-13 12:52:06.650224,45,5.168220416666667,S18,Response_Inhibition
LEFT,850.0000017,False,,,,LEFT,452.32559999999467,2019-12-13 12:52:07.509410,2019-12-13 12:52:08.169506,46,5.168220416666667,S18,Response_Inhibition
LEFT,1300.0000026,False,,,,LEFT,378.9869999999951,2019-12-13 12:52:09.478206,2019-12-13 12:52:10.064502,47,5.168220416666667,S18,Response_Inhibition
LEFT,1500.000003,False,,,,LEFT,427.8340999999841,2019-12-13 12:52:11.572986,2019-12-13 12:52:12.209986,48,5.168220416666667,S18,Response_Inhibition
LEFT,733.3333348,True,166.66666700000002,,,LEFT,373.8867669999723,2019-12-13 12:52:12.952013,2019-12-13 12:52:13.536656,49,5.168220416666667,S18,Response_Inhibition
LEFT,1000.000002,False,,,,LEFT,511.5735999999629,2019-12-13 12:52:14.545144,2019-12-13 12:52:15.264819,50,5.168220416666667,S18,Response_Inhibition
LEFT,950.0000019,False,,,,LEFT,353.4487000000013,2019-12-13 12:52:16.223354,2019-12-13 12:52:16.784632,51,5.168220416666667,S18,Response_Inhibition
LEFT,983.3333353,True,33.3333334,,,Time_Max_Exceeded,1500.0537333999855,2019-12-13 12:52:17.777144,2019-12-13 12:52:19.280493,52,5.168220416666667,S18,Response_Inhibition
RIGHT,1266.6666692000001,True,16.6666667,,,Time_Max_Exceeded,1500.0567667000082,2019-12-13 12:52:20.556505,2019-12-13 12:52:22.060442,53,5.168220416666667,S18,Response_Inhibition
RIGHT,1200.0000024,False,,,,RIGHT,468.40779999996585,2019-12-13 12:52:23.268579,2019-12-13 12:52:23.945072,54,5.168220416666667,S18,Response_Inhibition
LEFT,850.0000017,True,183.3333337,,,LEFT,410.1121337000337,2019-12-13 12:52:24.803986,2019-12-13 12:52:25.425119,55,5.168220416666667,S18,Response_Inhibition
RIGHT,1483.3333363,False,,,,RIGHT,443.41320000000906,2019-12-13 12:52:26.918106,2019-12-13 12:52:27.569658,56,5.168220416666667,S18,Response_Inhibition
RIGHT,850.0000017,True,33.3333334,,,Time_Max_Exceeded,1500.0510334000037,2019-12-13 12:52:28.428413,2019-12-13 12:52:29.933064,57,5.168220416666667,S18,Response_Inhibition
LEFT,1266.6666692000001,True,266.6666672,,,LEFT,421.95446719999643,2019-12-13 12:52:31.208601,2019-12-13 12:52:31.841151,58,5.168220416666667,S18,Response_Inhibition
LEFT,783.3333349000001,True,166.66666700000002,,,Time_Max_Exceeded,1500.2001669999872,2019-12-13 12:52:32.633045,2019-12-13 12:52:34.137097,59,5.168220416666667,S18,Response_Inhibition
LEFT,1416.6666695000001,False,,,,LEFT,431.27019999997174,2019-12-13 12:52:35.561803,2019-12-13 12:52:36.200635,60,5.168220416666667,S18,Response_Inhibition
LEFT,1233.3333358,False,,,,LEFT,398.8170000000082,2019-12-13 12:52:37.442293,2019-12-13 12:52:38.048711,61,5.168220416666667,S18,Response_Inhibition
RIGHT,1366.6666694,True,50.0000001,,,Time_Max_Exceeded,1500.0680000999876,2019-12-13 12:52:39.423631,2019-12-13 12:52:40.927620,62,5.168220416666667,S18,Response_Inhibition
LEFT,516.6666677000001,False,,,,LEFT,483.2277999999519,2019-12-13 12:52:41.454224,2019-12-13 12:52:42.145000,63,5.168220416666667,S18,Response_Inhibition
RIGHT,616.6666679,False,,,,RIGHT,478.72419999998783,2019-12-13 12:52:42.769955,2019-12-13 12:52:43.457724,64,5.168220416666667,S18,Response_Inhibition
RIGHT,800.0000016,False,,,,RIGHT,486.1854999999764,2019-12-13 12:52:44.267653,2019-12-13 12:52:44.961238,65,5.168220416666667,S18,Response_Inhibition
RIGHT,900.0000018000001,False,,,,RIGHT,371.5546000000245,2019-12-13 12:52:45.869420,2019-12-13 12:52:46.448698,66,5.168220416666667,S18,Response_Inhibition
LEFT,1100.0000022,False,,,,LEFT,372.0648000000324,2019-12-13 12:52:47.557375,2019-12-13 12:52:48.136825,67,5.168220416666667,S18,Response_Inhibition
LEFT,750.0000015,False,,,,LEFT,385.0932999999941,2019-12-13 12:52:48.896311,2019-12-13 12:52:49.489769,68,5.168220416666667,S18,Response_Inhibition
LEFT,550.0000011,True,16.6666667,,,Time_Max_Exceeded,1500.0467666999766,2019-12-13 12:52:50.048773,2019-12-13 12:52:51.551502,69,5.168220416666667,S18,Response_Inhibition
LEFT,916.6666685,True,233.3333338,,,LEFT,367.9983338000409,2019-12-13 12:52:52.478027,2019-12-13 12:52:53.058212,70,5.168220416666667,S18,Response_Inhibition
LEFT,816.6666683,False,,,,LEFT,477.5024000000485,2019-12-13 12:52:53.884075,2019-12-13 12:52:54.569385,71,5.168220416666667,S18,Response_Inhibition
RIGHT,1400.0000028,False,,,,RIGHT,559.4241000000011,2019-12-13 12:52:55.977750,2019-12-13 12:52:56.745227,72,5.168220416666667,S18,Response_Inhibition
RIGHT,533.3333344,False,,,,RIGHT,393.100000000004,2019-12-13 12:52:57.288451,2019-12-13 12:52:57.889105,73,5.168220416666667,S18,Response_Inhibition
RIGHT,1050.0000021,False,,,,RIGHT,421.3649000000146,2019-12-13 12:52:58.947884,2019-12-13 12:52:59.577515,74,5.168220416666667,S18,Response_Inhibition
LEFT,1066.6666688,True,133.3333336,,,Time_Max_Exceeded,1500.0518335999905,2019-12-13 12:53:00.652095,2019-12-13 12:53:02.155691,75,5.168220416666667,S18,Response_Inhibition
RIGHT,983.3333353,True,83.33333350000001,,,RIGHT,393.45783349997214,2019-12-13 12:53:03.148799,2019-12-13 12:53:03.753358,76,5.168220416666667,S18,Response_Inhibition
RIGHT,1150.0000023,False,,,,RIGHT,473.6062000000061,2019-12-13 12:53:04.912297,2019-12-13 12:53:05.593837,77,5.168220416666667,S18,Response_Inhibition
RIGHT,566.6666678,True,66.6666668,,,Time_Max_Exceeded,1500.0530668000176,2019-12-13 12:53:06.169136,2019-12-13 12:53:07.672201,78,5.168220416666667,S18,Response_Inhibition
RIGHT,1450.0000029,True,16.6666667,,,Time_Max_Exceeded,1500.0698666999979,2019-12-13 12:53:09.131465,2019-12-13 12:53:10.634540,79,5.168220416666667,S18,Response_Inhibition
RIGHT,1016.6666687000001,False,,,,RIGHT,404.52670000001945,2019-12-13 12:53:11.660227,2019-12-13 12:53:12.273691,80,5.168220416666667,S18,Response_Inhibition
RIGHT,1050.0000021,False,,,,RIGHT,428.50880000003144,2019-12-13 12:53:13.332664,2019-12-13 12:53:13.969590,81,5.168220416666667,S18,Response_Inhibition
RIGHT,1033.3333354000001,True,100.0000002,,,RIGHT,338.1903001999852,2019-12-13 12:53:15.011924,2019-12-13 12:53:15.560818,82,5.168220416666667,S18,Response_Inhibition
RIGHT,766.6666682,False,,,,RIGHT,536.3552999999683,2019-12-13 12:53:16.337108,2019-12-13 12:53:17.080830,83,5.168220416666667,S18,Response_Inhibition
LEFT,633.3333346000001,True,83.33333350000001,,,LEFT,403.3655334999005,2019-12-13 12:53:17.722596,2019-12-13 12:53:18.336988,84,5.168220416666667,S18,Response_Inhibition
LEFT,583.3333345,False,,,,LEFT,496.020499999986,2019-12-13 12:53:18.929527,2019-12-13 12:53:19.633028,85,5.168220416666667,S18,Response_Inhibition
RIGHT,1316.6666693,False,,,,RIGHT,490.84019999997963,2019-12-13 12:53:20.958965,2019-12-13 12:53:21.657646,86,5.168220416666667,S18,Response_Inhibition
LEFT,616.6666679,False,,,,LEFT,431.27849999996215,2019-12-13 12:53:22.283496,2019-12-13 12:53:22.921847,87,5.168220416666667,S18,Response_Inhibition
LEFT,1166.666669,True,83.33333350000001,,,Time_Max_Exceeded,1500.0466334999694,2019-12-13 12:53:24.097177,2019-12-13 12:53:25.600493,88,5.168220416666667,S18,Response_Inhibition
RIGHT,1416.6666695000001,True,283.3333339,,,RIGHT,394.78223389991393,2019-12-13 12:53:27.026987,2019-12-13 12:53:27.633483,89,5.168220416666667,S18,Response_Inhibition
RIGHT,1466.6666696,False,,,,RIGHT,588.3536000000049,2019-12-13 12:53:29.108811,2019-12-13 12:53:29.904858,90,5.168220416666667,S18,Response_Inhibition
RIGHT,916.6666685,True,216.6666671,,,RIGHT,487.89036710006417,2019-12-13 12:53:30.829916,2019-12-13 12:53:31.529438,91,5.168220416666667,S18,Response_Inhibition
RIGHT,783.3333349000001,False,,,,RIGHT,623.7525000000232,2019-12-13 12:53:32.321354,2019-12-13 12:53:33.153815,92,5.168220416666667,S18,Response_Inhibition
LEFT,1433.3333362,False,,,,LEFT,501.32699999994657,2019-12-13 12:53:34.596057,2019-12-13 12:53:35.304906,93,5.168220416666667,S18,Response_Inhibition
LEFT,1183.3333357000001,False,,,,LEFT,415.8648999999741,2019-12-13 12:53:36.496838,2019-12-13 12:53:37.121073,94,5.168220416666667,S18,Response_Inhibition
RIGHT,716.6666681,False,,,,RIGHT,451.32349999994403,2019-12-13 12:53:37.846101,2019-12-13 12:53:38.505055,95,5.168220416666667,S18,Response_Inhibition
RIGHT,1283.3333359,False,,,,RIGHT,332.0683999999119,2019-12-13 12:53:39.796981,2019-12-13 12:53:40.336913,96,5.168220416666667,S18,Response_Inhibition
RIGHT,733.3333348,False,,,,RIGHT,474.1688999999951,2019-12-13 12:53:41.078898,2019-12-13 12:53:41.762105,97,5.168220416666667,S18,Response_Inhibition
LEFT,533.3333344,True,216.6666671,,,Time_Max_Exceeded,1500.048067100053,2019-12-13 12:53:42.304621,2019-12-13 12:53:43.808308,98,5.168220416666667,S18,Response_Inhibition
LEFT,1200.0000024,True,33.3333334,,,Time_Max_Exceeded,1500.051633400025,2019-12-13 12:53:45.017581,2019-12-13 12:53:46.520581,99,5.168220416666667,S18,Response_Inhibition
LEFT,1150.0000023,False,,,,LEFT,433.4933000000092,2019-12-13 12:53:47.680503,2019-12-13 12:53:48.321834,100,5.168220416666667,S18,Response_Inhibition
RIGHT,1183.3333357000001,True,166.66666700000002,,,RIGHT,380.14936699998594,2019-12-13 12:53:49.514116,2019-12-13 12:53:50.106217,101,5.168220416666667,S18,Response_Inhibition
RIGHT,666.6666680000001,False,,,,RIGHT,523.8908000000038,2019-12-13 12:53:50.781412,2019-12-13 12:53:51.513401,102,5.168220416666667,S18,Response_Inhibition
RIGHT,1333.3333360000001,False,,,,RIGHT,586.0102999999981,2019-12-13 12:53:52.854789,2019-12-13 12:53:53.649292,103,5.168220416666667,S18,Response_Inhibition
LEFT,1050.0000021,False,,,,LEFT,501.8374999999651,2019-12-13 12:53:54.708148,2019-12-13 12:53:55.417215,104,5.168220416666667,S18,Response_Inhibition
RIGHT,1233.3333358,False,,,,RIGHT,582.0161999999982,2019-12-13 12:53:56.658908,2019-12-13 12:53:57.449110,105,5.168220416666667,S18,Response_Inhibition
