Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,600.0000012,False,,,,LEFT,486.8384999999762,2019-11-19 10:56:02.919166,2019-11-19 10:56:03.613841,1.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1100.0000022,False,,,,LEFT,489.5247999999697,2019-11-19 10:56:04.729031,2019-11-19 10:56:05.424486,2.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,750.0000015,True,250.0000005,,,RIGHT,414.3441004999939,2019-11-19 10:56:06.189004,2019-11-19 10:56:06.813376,3.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,683.3333347,False,,,,RIGHT,749.6213999999668,2019-11-19 10:56:07.510388,2019-11-19 10:56:08.468122,4.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1166.666669,False,,,,LEFT,812.2322999999483,2019-11-19 10:56:09.649381,2019-11-19 10:56:10.669714,5.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,900.0000018000001,True,283.3333339,,,Time_Max_Exceeded,1500.0667339000097,2019-11-19 10:56:11.583573,2019-11-19 10:56:13.087490,6.0,3.3714120666666667,S11,Response_Inhibition
LEFT,950.0000019,False,,,,LEFT,647.7442999999994,2019-11-19 10:56:14.045513,2019-11-19 10:56:14.900173,7.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1016.6666687000001,False,,,,LEFT,1035.2202000000261,2019-11-19 10:56:15.930844,2019-11-19 10:56:17.174002,8.0,3.3714120666666667,S11,Response_Inhibition
LEFT,633.3333346000001,False,,,,LEFT,1067.3314000000005,2019-11-19 10:56:17.821086,2019-11-19 10:56:19.094371,9.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1316.6666693,False,,,,LEFT,956.9483999999875,2019-11-19 10:56:20.426735,2019-11-19 10:56:21.591125,10.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1000.000002,True,283.3333339,,,Time_Max_Exceeded,1500.0572338999768,2019-11-19 10:56:22.598324,2019-11-19 10:56:24.101879,11.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1500.000003,False,,,,LEFT,917.7895999999919,2019-11-19 10:56:25.609667,2019-11-19 10:56:26.735433,12.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,616.6666679,False,,,,RIGHT,1016.5547000000288,2019-11-19 10:56:27.365759,2019-11-19 10:56:28.590287,13.0,3.3714120666666667,S11,Response_Inhibition
LEFT,650.0000013,True,66.6666668,,,Time_Max_Exceeded,1500.0649668000217,2019-11-19 10:56:29.253722,2019-11-19 10:56:30.757146,14.0,3.3714120666666667,S11,Response_Inhibition
LEFT,566.6666678,False,,,,LEFT,835.964400000023,2019-11-19 10:56:31.331286,2019-11-19 10:56:32.375049,15.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,1466.6666696,False,,,,RIGHT,783.5468999999762,2019-11-19 10:56:33.855416,2019-11-19 10:56:34.845389,16.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,683.3333347,False,,,,RIGHT,921.2677999999528,2019-11-19 10:56:35.544107,2019-11-19 10:56:36.672805,17.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,1333.3333360000001,True,350.0000007,,,Time_Max_Exceeded,1500.0673006999891,2019-11-19 10:56:38.020816,2019-11-19 10:56:39.525051,18.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,1433.3333362,True,50.0000001,,,Time_Max_Exceeded,1500.0602000999959,2019-11-19 10:56:40.966151,2019-11-19 10:56:42.469508,19.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1033.3333354000001,False,,,,LEFT,762.8592000000367,2019-11-19 10:56:43.511702,2019-11-19 10:56:44.482286,20.0,3.3714120666666667,S11,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,993.2091000000014,2019-11-19 10:56:45.028833,2019-11-19 10:56:46.230242,21.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1266.6666692000001,False,,,,LEFT,880.021700000043,2019-11-19 10:56:47.511639,2019-11-19 10:56:48.600247,22.0,3.3714120666666667,S11,Response_Inhibition
RIGHT,516.6666677000001,False,,,,RIGHT,896.5885000000071,2019-11-19 10:56:49.129877,2019-11-19 10:56:50.235066,23.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1050.0000021,True,216.6666671,,,Time_Max_Exceeded,1500.0579671000053,2019-11-19 10:56:51.300026,2019-11-19 10:56:52.803535,24.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1416.6666695000001,False,,,,LEFT,689.4973999999934,2019-11-19 10:56:54.228410,2019-11-19 10:56:55.125397,25.0,3.3714120666666667,S11,Response_Inhibition
LEFT,1283.3333359,True,233.3333338,,,Time_Max_Exceeded,1500.0642338000273,2019-11-19 10:56:56.421841,2019-11-19 10:56:57.925871,26.0,3.3714120666666667,S11,Response_Inhibition
