Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,650.0000013,,,LEFT,302.42920000000595,2019-12-11 14:15:06.189037,2019-12-11 14:15:06.698585,36,2.6362527666666664,S16,Response_Selection
RIGHT,1116.6666689,,,RIGHT,311.0810000000015,2019-12-11 14:15:07.828088,2019-12-11 14:15:08.345800,37,2.6362527666666664,S16,Response_Selection
RIGHT,1400.0000028,,,RIGHT,620.5367000000024,2019-12-11 14:15:09.758531,2019-12-11 14:15:10.586386,38,2.6362527666666664,S16,Response_Selection
LEFT,1133.3333356,,,LEFT,325.5534999999554,2019-12-11 14:15:11.733463,2019-12-11 14:15:12.266466,39,2.6362527666666664,S16,Response_Selection
RIGHT,966.6666686,,,RIGHT,411.95110000001023,2019-12-11 14:15:13.247526,2019-12-11 14:15:13.865660,40,2.6362527666666664,S16,Response_Selection
LEFT,1083.3333355,,,LEFT,288.9485000000036,2019-12-11 14:15:14.962458,2019-12-11 14:15:15.458385,41,2.6362527666666664,S16,Response_Selection
LEFT,783.3333349000001,,,LEFT,370.2388000000383,2019-12-11 14:15:16.256918,2019-12-11 14:15:16.835658,42,2.6362527666666664,S16,Response_Selection
RIGHT,1450.0000029,,,RIGHT,382.2167999999806,2019-12-11 14:15:18.293015,2019-12-11 14:15:18.882309,43,2.6362527666666664,S16,Response_Selection
RIGHT,533.3333344,,,RIGHT,573.584100000005,2019-12-11 14:15:19.429472,2019-12-11 14:15:20.209644,44,2.6362527666666664,S16,Response_Selection
RIGHT,700.0000014,,,RIGHT,429.70510000003515,2019-12-11 14:15:20.925856,2019-12-11 14:15:21.561764,45,2.6362527666666664,S16,Response_Selection
LEFT,1266.6666692000001,,,LEFT,671.5308999999934,2019-12-11 14:15:22.844007,2019-12-11 14:15:23.721808,46,2.6362527666666664,S16,Response_Selection
LEFT,633.3333346000001,,,LEFT,568.1899999999587,2019-12-11 14:15:24.363306,2019-12-11 14:15:25.137826,47,2.6362527666666664,S16,Response_Selection
RIGHT,1316.6666693,,,RIGHT,356.4734999999928,2019-12-11 14:15:26.462355,2019-12-11 14:15:27.026457,48,2.6362527666666664,S16,Response_Selection
LEFT,750.0000015,,,LEFT,332.3370000000523,2019-12-11 14:15:27.791162,2019-12-11 14:15:28.331299,49,2.6362527666666664,S16,Response_Selection
LEFT,883.3333351,,,LEFT,391.5106000000037,2019-12-11 14:15:29.228008,2019-12-11 14:15:29.827614,50,2.6362527666666664,S16,Response_Selection
LEFT,1116.6666689,,,LEFT,382.510400000001,2019-12-11 14:15:30.956187,2019-12-11 14:15:31.547201,51,2.6362527666666664,S16,Response_Selection
LEFT,550.0000011,,,LEFT,396.6070999999829,2019-12-11 14:15:32.110649,2019-12-11 14:15:32.714820,52,2.6362527666666664,S16,Response_Selection
RIGHT,500.000001,,,RIGHT,348.1997000000092,2019-12-11 14:15:33.223607,2019-12-11 14:15:33.777809,53,2.6362527666666664,S16,Response_Selection
LEFT,1366.6666694,,,LEFT,293.72840000002043,2019-12-11 14:15:35.157886,2019-12-11 14:15:35.659329,54,2.6362527666666664,S16,Response_Selection
RIGHT,916.6666685,,,RIGHT,332.37349999996013,2019-12-11 14:15:36.591350,2019-12-11 14:15:37.130610,55,2.6362527666666664,S16,Response_Selection
RIGHT,1083.3333355,,,RIGHT,533.4296000000336,2019-12-11 14:15:38.221459,2019-12-11 14:15:38.962275,56,2.6362527666666664,S16,Response_Selection
RIGHT,983.3333353,,,RIGHT,458.66250000000264,2019-12-11 14:15:39.960170,2019-12-11 14:15:40.625961,57,2.6362527666666664,S16,Response_Selection
RIGHT,833.333335,,,RIGHT,359.74040000002105,2019-12-11 14:15:41.467245,2019-12-11 14:15:42.033743,58,2.6362527666666664,S16,Response_Selection
LEFT,1400.0000028,,,LEFT,289.3361999999797,2019-12-11 14:15:43.441621,2019-12-11 14:15:43.937871,59,2.6362527666666664,S16,Response_Selection
LEFT,1033.3333354000001,,,LEFT,417.8582999999776,2019-12-11 14:15:44.986299,2019-12-11 14:15:45.612340,60,2.6362527666666664,S16,Response_Selection
RIGHT,550.0000011,,,RIGHT,346.52660000000424,2019-12-11 14:15:46.176505,2019-12-11 14:15:46.730622,61,2.6362527666666664,S16,Response_Selection
LEFT,1066.6666688,,,LEFT,255.87880000000496,2019-12-11 14:15:47.811205,2019-12-11 14:15:48.274145,62,2.6362527666666664,S16,Response_Selection
LEFT,1016.6666687000001,,,RIGHT,289.00010000000975,2019-12-11 14:15:49.297916,2019-12-11 14:15:49.795141,63,2.6362527666666664,S16,Response_Selection
RIGHT,1466.6666696,,,RIGHT,513.1812000000195,2019-12-11 14:15:51.274021,2019-12-11 14:15:51.995094,64,2.6362527666666664,S16,Response_Selection
LEFT,683.3333347,,,LEFT,335.81810000004,2019-12-11 14:15:52.691398,2019-12-11 14:15:53.234276,65,2.6362527666666664,S16,Response_Selection
RIGHT,1200.0000024,,,RIGHT,274.5444999999904,2019-12-11 14:15:54.448716,2019-12-11 14:15:54.930445,66,2.6362527666666664,S16,Response_Selection
LEFT,1466.6666696,,,LEFT,264.049,2019-12-11 14:15:56.411240,2019-12-11 14:15:56.881681,67,2.6362527666666664,S16,Response_Selection
RIGHT,1416.6666695000001,,,RIGHT,266.3721000000123,2019-12-11 14:15:58.313175,2019-12-11 14:15:58.785695,68,2.6362527666666664,S16,Response_Selection
RIGHT,733.3333348,,,RIGHT,399.18749999998226,2019-12-11 14:15:59.531712,2019-12-11 14:16:00.139208,69,2.6362527666666664,S16,Response_Selection
RIGHT,650.0000013,,,RIGHT,415.51199999997834,2019-12-11 14:16:00.803478,2019-12-11 14:16:01.425830,70,2.6362527666666664,S16,Response_Selection
LEFT,1450.0000029,,,LEFT,359.89740000002257,2019-12-11 14:16:02.883829,2019-12-11 14:16:03.451324,71,2.6362527666666664,S16,Response_Selection
LEFT,1300.0000026,,,LEFT,389.83579999995754,2019-12-11 14:16:04.765159,2019-12-11 14:16:05.362568,72,2.6362527666666664,S16,Response_Selection
LEFT,733.3333348,,,LEFT,382.8589999999963,2019-12-11 14:16:06.108112,2019-12-11 14:16:06.698556,73,2.6362527666666664,S16,Response_Selection
RIGHT,1266.6666692000001,,,RIGHT,281.6708999999946,2019-12-11 14:16:07.978770,2019-12-11 14:16:08.467454,74,2.6362527666666664,S16,Response_Selection
LEFT,533.3333344,,,LEFT,346.5135000000146,2019-12-11 14:16:09.008643,2019-12-11 14:16:09.561743,75,2.6362527666666664,S16,Response_Selection
LEFT,1216.6666691,,,LEFT,417.06960000004756,2019-12-11 14:16:10.786068,2019-12-11 14:16:11.409783,76,2.6362527666666664,S16,Response_Selection
RIGHT,783.3333349000001,,,RIGHT,298.0832999999734,2019-12-11 14:16:12.200930,2019-12-11 14:16:12.706153,77,2.6362527666666664,S16,Response_Selection
RIGHT,1350.0000027,,,RIGHT,404.2572999999834,2019-12-11 14:16:14.071170,2019-12-11 14:16:14.681927,78,2.6362527666666664,S16,Response_Selection
LEFT,1250.0000025,,,LEFT,305.10590000000093,2019-12-11 14:16:15.946025,2019-12-11 14:16:16.457810,79,2.6362527666666664,S16,Response_Selection
RIGHT,600.0000012,,,RIGHT,339.1029000000003,2019-12-11 14:16:17.072467,2019-12-11 14:16:17.617750,80,2.6362527666666664,S16,Response_Selection
