Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,883.3333351,,,Time_Max_Exceeded,1500.0936000000138,2019-12-11 14:12:05.362975,2019-12-11 14:12:06.874408,1,1.8499283166666667,S16,Processing_Speed
LEFT,1300.0000026,,,DOWN,1746.9004000000155,2019-12-11 14:12:08.184198,2019-12-11 14:12:10.140114,2,1.8499283166666667,S16,Processing_Speed
LEFT,666.6666680000001,DOWN,-365.054,DOWN,510.4981000000066,2019-12-11 14:12:10.820325,2019-12-11 14:12:11.541300,3,1.8499283166666667,S16,Processing_Speed
LEFT,533.3333344,,,DOWN,385.48900000000685,2019-12-11 14:12:12.089874,2019-12-11 14:12:12.685953,4,1.8499283166666667,S16,Processing_Speed
LEFT,633.3333346000001,,,DOWN,243.7033999999869,2019-12-11 14:12:13.335913,2019-12-11 14:12:13.789362,5,1.8499283166666667,S16,Processing_Speed
LEFT,700.0000014,,,DOWN,252.32959999999593,2019-12-11 14:12:14.502456,2019-12-11 14:12:14.965503,6,1.8499283166666667,S16,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,241.26999999998588,2019-12-11 14:12:15.762056,2019-12-11 14:12:16.212935,7,1.8499283166666667,S16,Processing_Speed
RIGHT,1216.6666691,,,DOWN,246.98419999998578,2019-12-11 14:12:17.443769,2019-12-11 14:12:17.900698,8,1.8499283166666667,S16,Processing_Speed
LEFT,1150.0000023,,,DOWN,247.68999999997732,2019-12-11 14:12:19.059956,2019-12-11 14:12:19.515840,9,1.8499283166666667,S16,Processing_Speed
RIGHT,1333.3333360000001,,,DOWN,283.0166000000247,2019-12-11 14:12:20.864032,2019-12-11 14:12:21.357015,10,1.8499283166666667,S16,Processing_Speed
RIGHT,1050.0000021,,,DOWN,278.418500000015,2019-12-11 14:12:22.420693,2019-12-11 14:12:22.907975,11,1.8499283166666667,S16,Processing_Speed
LEFT,1183.3333357000001,,,DOWN,249.75449999999455,2019-12-11 14:12:24.105789,2019-12-11 14:12:24.565557,12,1.8499283166666667,S16,Processing_Speed
LEFT,1266.6666692000001,,,DOWN,253.74569999999608,2019-12-11 14:12:25.845151,2019-12-11 14:12:26.308710,13,1.8499283166666667,S16,Processing_Speed
RIGHT,950.0000019,,,DOWN,380.30019999999354,2019-12-11 14:12:27.270407,2019-12-11 14:12:27.861507,14,1.8499283166666667,S16,Processing_Speed
RIGHT,1466.6666696,,,DOWN,253.7815999999964,2019-12-11 14:12:29.340910,2019-12-11 14:12:29.804978,15,1.8499283166666667,S16,Processing_Speed
RIGHT,1300.0000026,,,DOWN,241.62859999998432,2019-12-11 14:12:31.113061,2019-12-11 14:12:31.565347,16,1.8499283166666667,S16,Processing_Speed
RIGHT,600.0000012,,,DOWN,375.0667000000192,2019-12-11 14:12:32.180378,2019-12-11 14:12:32.765601,17,1.8499283166666667,S16,Processing_Speed
