Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1100.0000022,False,,,,LEFT,527.0765999999867,2019-11-19 11:18:49.589743,2019-11-19 11:18:50.325901,1.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1233.3333358,False,,,,LEFT,338.79079999996975,2019-11-19 11:18:51.574502,2019-11-19 11:18:52.120921,2.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,950.0000019,False,,,,RIGHT,363.10439999999744,2019-11-19 11:18:53.088078,2019-11-19 11:18:53.658554,3.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,348.1716000000006,2019-11-19 11:18:54.932932,2019-11-19 11:18:55.489823,4.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,783.3333349000001,False,,,,RIGHT,346.4248000000225,2019-11-19 11:18:56.280747,2019-11-19 11:18:56.835577,5.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,1500.000003,False,,,,RIGHT,388.5314000000335,2019-11-19 11:18:58.349657,2019-11-19 11:18:58.946763,6.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,1083.3333355,False,,,,RIGHT,310.90610000001107,2019-11-19 11:19:00.038787,2019-11-19 11:19:00.557819,7.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,716.6666681,True,16.6666667,,,RIGHT,316.3158666999762,2019-11-19 11:19:01.283067,2019-11-19 11:19:01.811751,8.0,2.8889172000000003,S13,Response_Inhibition
LEFT,583.3333345,False,,,,LEFT,583.7222999999767,2019-11-19 11:19:02.411161,2019-11-19 11:19:03.202723,9.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,1316.6666693,False,,,,RIGHT,537.9510000000209,2019-11-19 11:19:04.535418,2019-11-19 11:19:05.281441,10.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1216.6666691,False,,,,LEFT,339.898699999992,2019-11-19 11:19:06.513494,2019-11-19 11:19:07.060549,11.0,2.8889172000000003,S13,Response_Inhibition
LEFT,783.3333349000001,False,,,,LEFT,394.41710000005514,2019-11-19 11:19:07.860577,2019-11-19 11:19:08.462656,12.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1000.000002,True,83.33333350000001,,,LEFT,333.6566334999909,2019-11-19 11:19:09.478015,2019-11-19 11:19:10.023325,13.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1266.6666692000001,False,,,,LEFT,390.8002999999667,2019-11-19 11:19:11.305731,2019-11-19 11:19:11.905585,14.0,2.8889172000000003,S13,Response_Inhibition
LEFT,850.0000017,True,216.6666671,,,LEFT,342.9991671000464,2019-11-19 11:19:12.769284,2019-11-19 11:19:13.325177,15.0,2.8889172000000003,S13,Response_Inhibition
LEFT,516.6666677000001,False,,,,LEFT,691.8946999999775,2019-11-19 11:19:13.856356,2019-11-19 11:19:14.756588,16.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1266.6666692000001,True,266.6666672,,,LEFT,451.22746719998565,2019-11-19 11:19:16.040161,2019-11-19 11:19:16.703745,17.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1366.6666694,True,233.3333338,,,Time_Max_Exceeded,1500.0658337999892,2019-11-19 11:19:18.085238,2019-11-19 11:19:19.588810,18.0,2.8889172000000003,S13,Response_Inhibition
LEFT,1333.3333360000001,True,33.3333334,,,Time_Max_Exceeded,1500.0605333999797,2019-11-19 11:19:20.931542,2019-11-19 11:19:22.435784,19.0,2.8889172000000003,S13,Response_Inhibition
RIGHT,783.3333349000001,False,,,,RIGHT,418.17309999999,2019-11-19 11:19:23.227924,2019-11-19 11:19:23.853905,20.0,2.8889172000000003,S13,Response_Inhibition
