Conflict,Stimulus_Side,ITI,Previous_Response,Previous_RT,Cue_Response,Cue_Response_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
False,LEFT,666.6666680000001,,,,,LEFT,587.1831000000611,2019-11-12 11:18:59.152105,2019-11-12 11:18:59.946947,1,5.25396275,S5,Conflict_Resolution
True,LEFT,683.3333347,,,,,LEFT,729.0788000000248,2019-11-12 11:19:00.652140,2019-11-12 11:19:01.588926,2,5.25396275,S5,Conflict_Resolution
False,RIGHT,1050.0000021,,,,,RIGHT,424.54720000000634,2019-11-12 11:19:02.661437,2019-11-12 11:19:03.293826,3,5.25396275,S5,Conflict_Resolution
True,LEFT,1016.6666687000001,,,,,LEFT,590.5653999999458,2019-11-12 11:19:04.330243,2019-11-12 11:19:05.127207,4,5.25396275,S5,Conflict_Resolution
False,RIGHT,1233.3333358,,,,,RIGHT,509.2498000000205,2019-11-12 11:19:06.382396,2019-11-12 11:19:07.098150,5,5.25396275,S5,Conflict_Resolution
False,LEFT,1000.000002,,,,,LEFT,388.7671999999611,2019-11-12 11:19:08.122477,2019-11-12 11:19:08.718979,6,5.25396275,S5,Conflict_Resolution
False,RIGHT,900.0000018000001,,,,,RIGHT,323.11040000001867,2019-11-12 11:19:09.641038,2019-11-12 11:19:10.170689,7,5.25396275,S5,Conflict_Resolution
False,LEFT,966.6666686,,,,,LEFT,451.27130000003035,2019-11-12 11:19:11.158170,2019-11-12 11:19:11.816439,8,5.25396275,S5,Conflict_Resolution
False,RIGHT,1466.6666696,,,,,RIGHT,413.33510000004026,2019-11-12 11:19:13.303759,2019-11-12 11:19:13.924329,9,5.25396275,S5,Conflict_Resolution
True,LEFT,616.6666679,,,,,LEFT,481.73020000001543,2019-11-12 11:19:14.562051,2019-11-12 11:19:15.249449,10,5.25396275,S5,Conflict_Resolution
True,LEFT,583.3333345,,,,,LEFT,488.5752999999795,2019-11-12 11:19:15.856059,2019-11-12 11:19:16.551082,11,5.25396275,S5,Conflict_Resolution
False,LEFT,1100.0000022,,,,,LEFT,388.8629000000492,2019-11-12 11:19:17.671675,2019-11-12 11:19:18.267352,12,5.25396275,S5,Conflict_Resolution
True,RIGHT,983.3333353,,,,,RIGHT,788.3323999999448,2019-11-12 11:19:19.272297,2019-11-12 11:19:20.267853,13,5.25396275,S5,Conflict_Resolution
True,RIGHT,1150.0000023,,,,,RIGHT,658.2184999999754,2019-11-12 11:19:21.440630,2019-11-12 11:19:22.306847,14,5.25396275,S5,Conflict_Resolution
False,LEFT,1366.6666694,,,,,LEFT,447.55929999996624,2019-11-12 11:19:23.699625,2019-11-12 11:19:24.354510,15,5.25396275,S5,Conflict_Resolution
False,LEFT,1416.6666695000001,,,,,LEFT,481.826700000056,2019-11-12 11:19:25.793221,2019-11-12 11:19:26.483029,16,5.25396275,S5,Conflict_Resolution
False,RIGHT,1283.3333359,,,,,RIGHT,477.8185999999778,2019-11-12 11:19:27.783021,2019-11-12 11:19:28.467354,17,5.25396275,S5,Conflict_Resolution
True,RIGHT,1050.0000021,,,,,RIGHT,635.1240999999845,2019-11-12 11:19:29.535825,2019-11-12 11:19:30.378043,18,5.25396275,S5,Conflict_Resolution
False,RIGHT,850.0000017,,,,,RIGHT,491.11360000006243,2019-11-12 11:19:31.243313,2019-11-12 11:19:31.940159,19,5.25396275,S5,Conflict_Resolution
True,LEFT,766.6666682,,,,,LEFT,515.4777000000195,2019-11-12 11:19:32.724835,2019-11-12 11:19:33.447137,20,5.25396275,S5,Conflict_Resolution
True,LEFT,783.3333349000001,,,,,LEFT,537.9926000000523,2019-11-12 11:19:34.246973,2019-11-12 11:19:34.991147,21,5.25396275,S5,Conflict_Resolution
True,RIGHT,933.3333352,,,,,RIGHT,559.9905000000263,2019-11-12 11:19:35.947860,2019-11-12 11:19:36.714152,22,5.25396275,S5,Conflict_Resolution
False,RIGHT,800.0000016,,,,,RIGHT,449.5424000000412,2019-11-12 11:19:37.538078,2019-11-12 11:19:38.195005,23,5.25396275,S5,Conflict_Resolution
False,RIGHT,1416.6666695000001,,,,,RIGHT,441.24809999993886,2019-11-12 11:19:39.632036,2019-11-12 11:19:40.280982,24,5.25396275,S5,Conflict_Resolution
True,LEFT,1400.0000028,,,,,LEFT,619.1013999999768,2019-11-12 11:19:41.700505,2019-11-12 11:19:42.526581,25,5.25396275,S5,Conflict_Resolution
False,LEFT,1400.0000028,,,,,LEFT,570.4742000000351,2019-11-12 11:19:43.949758,2019-11-12 11:19:44.727812,26,5.25396275,S5,Conflict_Resolution
True,LEFT,1316.6666693,,,,,LEFT,610.1638000000094,2019-11-12 11:19:46.066789,2019-11-12 11:19:46.883985,27,5.25396275,S5,Conflict_Resolution
True,LEFT,716.6666681,,,,,LEFT,481.64839999992637,2019-11-12 11:19:47.623288,2019-11-12 11:19:48.311204,28,5.25396275,S5,Conflict_Resolution
False,RIGHT,533.3333344,,,,,RIGHT,539.7307000000637,2019-11-12 11:19:48.859872,2019-11-12 11:19:49.606344,29,5.25396275,S5,Conflict_Resolution
True,LEFT,1200.0000024,,,,,LEFT,497.8373000000147,2019-11-12 11:19:50.821346,2019-11-12 11:19:51.526636,30,5.25396275,S5,Conflict_Resolution
False,RIGHT,1483.3333363,,,,,RIGHT,420.0008999999909,2019-11-12 11:19:53.031116,2019-11-12 11:19:53.657900,31,5.25396275,S5,Conflict_Resolution
True,RIGHT,1083.3333355,,,,,LEFT,407.90289999995366,2019-11-12 11:19:54.762775,2019-11-12 11:19:55.377521,32,5.25396275,S5,Conflict_Resolution
False,LEFT,1300.0000026,,,,,LEFT,462.89249999995263,2019-11-12 11:19:56.699482,2019-11-12 11:19:57.369695,33,5.25396275,S5,Conflict_Resolution
False,LEFT,850.0000017,,,,,LEFT,407.9854000000296,2019-11-12 11:19:58.240314,2019-11-12 11:19:58.855482,34,5.25396275,S5,Conflict_Resolution
True,LEFT,950.0000019,,,,,LEFT,507.22749999999905,2019-11-12 11:19:59.828665,2019-11-12 11:20:00.543029,35,5.25396275,S5,Conflict_Resolution
False,RIGHT,583.3333345,,,,,RIGHT,442.3614999999472,2019-11-12 11:20:01.148979,2019-11-12 11:20:01.799931,36,5.25396275,S5,Conflict_Resolution
False,RIGHT,650.0000013,,,,,RIGHT,412.2217000000319,2019-11-12 11:20:02.471405,2019-11-12 11:20:03.091558,37,5.25396275,S5,Conflict_Resolution
True,LEFT,1350.0000027,,,,,LEFT,557.7089000000797,2019-11-12 11:20:04.462996,2019-11-12 11:20:05.227384,38,5.25396275,S5,Conflict_Resolution
True,RIGHT,1483.3333363,,,,,RIGHT,585.9747000000652,2019-11-12 11:20:06.733295,2019-11-12 11:20:07.526613,39,5.25396275,S5,Conflict_Resolution
True,RIGHT,833.333335,,,,,RIGHT,892.4372000000176,2019-11-12 11:20:08.380365,2019-11-12 11:20:09.480064,40,5.25396275,S5,Conflict_Resolution
True,LEFT,733.3333348,,,,,LEFT,555.275800000004,2019-11-12 11:20:10.234553,2019-11-12 11:20:10.996056,41,5.25396275,S5,Conflict_Resolution
False,LEFT,766.6666682,,,,,LEFT,514.7559000000683,2019-11-12 11:20:11.787086,2019-11-12 11:20:12.507148,42,5.25396275,S5,Conflict_Resolution
True,RIGHT,800.0000016,,,,,RIGHT,560.318200000097,2019-11-12 11:20:13.330524,2019-11-12 11:20:14.097094,43,5.25396275,S5,Conflict_Resolution
False,LEFT,716.6666681,,,,,LEFT,461.38940000003004,2019-11-12 11:20:14.837296,2019-11-12 11:20:15.505972,44,5.25396275,S5,Conflict_Resolution
True,LEFT,1300.0000026,,,,,LEFT,528.2154999999875,2019-11-12 11:20:16.827103,2019-11-12 11:20:17.562549,45,5.25396275,S5,Conflict_Resolution
True,RIGHT,783.3333349000001,,,,,RIGHT,577.4802000000818,2019-11-12 11:20:18.368803,2019-11-12 11:20:19.152470,46,5.25396275,S5,Conflict_Resolution
True,RIGHT,1133.3333356,,,,,RIGHT,719.5387000000437,2019-11-12 11:20:20.309423,2019-11-12 11:20:21.236273,47,5.25396275,S5,Conflict_Resolution
True,RIGHT,850.0000017,,,,,RIGHT,547.6824999999508,2019-11-12 11:20:22.109098,2019-11-12 11:20:22.863401,48,5.25396275,S5,Conflict_Resolution
True,RIGHT,583.3333345,,,,,RIGHT,705.4303999999547,2019-11-12 11:20:23.466827,2019-11-12 11:20:24.378520,49,5.25396275,S5,Conflict_Resolution
False,LEFT,950.0000019,,,,,LEFT,638.1632999999738,2019-11-12 11:20:25.349740,2019-11-12 11:20:26.195976,50,5.25396275,S5,Conflict_Resolution
True,LEFT,666.6666680000001,,,,,LEFT,671.4269999999942,2019-11-12 11:20:26.887381,2019-11-12 11:20:27.765481,51,5.25396275,S5,Conflict_Resolution
False,LEFT,533.3333344,,,,,LEFT,473.08330000009846,2019-11-12 11:20:28.321055,2019-11-12 11:20:29.000053,52,5.25396275,S5,Conflict_Resolution
False,LEFT,733.3333348,,,,,LEFT,324.04729999996107,2019-11-12 11:20:29.754905,2019-11-12 11:20:30.285449,53,5.25396275,S5,Conflict_Resolution
False,LEFT,1150.0000023,,,,,LEFT,420.7940999999664,2019-11-12 11:20:31.456657,2019-11-12 11:20:32.084919,54,5.25396275,S5,Conflict_Resolution
True,LEFT,1416.6666695000001,,,,,RIGHT,372.42319999995743,2019-11-12 11:20:33.523710,2019-11-12 11:20:34.102127,55,5.25396275,S5,Conflict_Resolution
False,LEFT,1066.6666688,,,,,LEFT,440.09219999998095,2019-11-12 11:20:35.189793,2019-11-12 11:20:35.836338,56,5.25396275,S5,Conflict_Resolution
True,RIGHT,1216.6666691,,,,,RIGHT,601.9148000000314,2019-11-12 11:20:37.075533,2019-11-12 11:20:37.884772,57,5.25396275,S5,Conflict_Resolution
True,RIGHT,1266.6666692000001,,,,,RIGHT,582.7247999999372,2019-11-12 11:20:39.167648,2019-11-12 11:20:39.957380,58,5.25396275,S5,Conflict_Resolution
True,LEFT,916.6666685,,,,,LEFT,618.3091999999988,2019-11-12 11:20:40.891923,2019-11-12 11:20:41.717546,59,5.25396275,S5,Conflict_Resolution
False,RIGHT,1033.3333354000001,,,,,RIGHT,494.68480000007276,2019-11-12 11:20:42.772137,2019-11-12 11:20:43.474324,60,5.25396275,S5,Conflict_Resolution
False,RIGHT,733.3333348,,,,,RIGHT,449.5282999999972,2019-11-12 11:20:44.223924,2019-11-12 11:20:44.880078,61,5.25396275,S5,Conflict_Resolution
False,LEFT,1266.6666692000001,,,,,LEFT,554.4264000000112,2019-11-12 11:20:46.168846,2019-11-12 11:20:46.930884,62,5.25396275,S5,Conflict_Resolution
False,RIGHT,1133.3333356,,,,,RIGHT,595.8673999999746,2019-11-12 11:20:48.081043,2019-11-12 11:20:48.884212,63,5.25396275,S5,Conflict_Resolution
False,LEFT,516.6666677000001,,,,,LEFT,648.6752000000706,2019-11-12 11:20:49.416917,2019-11-12 11:20:50.272603,64,5.25396275,S5,Conflict_Resolution
True,RIGHT,1233.3333358,,,,,RIGHT,632.0858000000271,2019-11-12 11:20:51.530301,2019-11-12 11:20:52.369630,65,5.25396275,S5,Conflict_Resolution
True,RIGHT,683.3333347,,,,,RIGHT,604.5446000000538,2019-11-12 11:20:53.067851,2019-11-12 11:20:53.879415,66,5.25396275,S5,Conflict_Resolution
False,RIGHT,1183.3333357000001,,,,,RIGHT,646.4148999999679,2019-11-12 11:20:55.084501,2019-11-12 11:20:55.938868,67,5.25396275,S5,Conflict_Resolution
False,RIGHT,1216.6666691,,,,,RIGHT,409.21880000007604,2019-11-12 11:20:57.175549,2019-11-12 11:20:57.791930,68,5.25396275,S5,Conflict_Resolution
False,RIGHT,1316.6666693,,,,,RIGHT,421.3029000000006,2019-11-12 11:20:59.134199,2019-11-12 11:20:59.762261,69,5.25396275,S5,Conflict_Resolution
True,LEFT,1266.6666692000001,,,,,LEFT,574.2256999999427,2019-11-12 11:21:01.051365,2019-11-12 11:21:01.832429,70,5.25396275,S5,Conflict_Resolution
True,LEFT,1116.6666689,,,,,LEFT,541.1821000000145,2019-11-12 11:21:02.971850,2019-11-12 11:21:03.719936,71,5.25396275,S5,Conflict_Resolution
True,LEFT,533.3333344,,,,,LEFT,567.2804000000724,2019-11-12 11:21:04.275066,2019-11-12 11:21:05.050892,72,5.25396275,S5,Conflict_Resolution
True,RIGHT,650.0000013,,,,,RIGHT,536.9864000000462,2019-11-12 11:21:05.721324,2019-11-12 11:21:06.465593,73,5.25396275,S5,Conflict_Resolution
False,RIGHT,633.3333346000001,,,,,RIGHT,374.8461000000134,2019-11-12 11:21:07.122790,2019-11-12 11:21:07.705046,74,5.25396275,S5,Conflict_Resolution
True,RIGHT,1183.3333357000001,,,,,RIGHT,592.7067999999736,2019-11-12 11:21:08.905483,2019-11-12 11:21:09.705218,75,5.25396275,S5,Conflict_Resolution
False,LEFT,816.6666683,,,,,LEFT,428.21279999998296,2019-11-12 11:21:10.544445,2019-11-12 11:21:11.180005,76,5.25396275,S5,Conflict_Resolution
True,RIGHT,500.000001,,,,,RIGHT,572.2425000000158,2019-11-12 11:21:11.701862,2019-11-12 11:21:12.481830,77,5.25396275,S5,Conflict_Resolution
False,RIGHT,1433.3333362,,,,,RIGHT,530.565999999908,2019-11-12 11:21:13.934714,2019-11-12 11:21:14.673729,78,5.25396275,S5,Conflict_Resolution
True,LEFT,866.6666684,,,,,LEFT,466.0453999999845,2019-11-12 11:21:15.560829,2019-11-12 11:21:16.233422,79,5.25396275,S5,Conflict_Resolution
