Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1300.0000026,,,DOWN,249.08999999999537,2019-10-31 16:15:34.236024,2019-10-31 16:15:34.693423,38,1.8365461166666668,s3,ProcessingSpeed
LEFT,1333.3333360000001,,,DOWN,282.9598000000004,2019-10-31 16:15:36.044308,2019-10-31 16:15:36.536222,39,1.8365461166666668,s3,ProcessingSpeed
RIGHT,666.6666680000001,,,DOWN,295.4293000000092,2019-10-31 16:15:37.219438,2019-10-31 16:15:37.724313,40,1.8365461166666668,s3,ProcessingSpeed
RIGHT,816.6666683,,,DOWN,248.31280000000788,2019-10-31 16:15:38.555310,2019-10-31 16:15:39.012090,41,1.8365461166666668,s3,ProcessingSpeed
RIGHT,1050.0000021,,,DOWN,283.6149999999975,2019-10-31 16:15:40.079263,2019-10-31 16:15:40.570106,42,1.8365461166666668,s3,ProcessingSpeed
RIGHT,566.6666678,,,DOWN,340.1872000000026,2019-10-31 16:15:41.153050,2019-10-31 16:15:41.701925,43,1.8365461166666668,s3,ProcessingSpeed
LEFT,1466.6666696,,,DOWN,143.9463000000103,2019-10-31 16:15:43.185567,2019-10-31 16:15:43.536974,44,1.8365461166666668,s3,ProcessingSpeed
RIGHT,533.3333344,,,DOWN,365.58180000000107,2019-10-31 16:15:44.087500,2019-10-31 16:15:44.661209,45,1.8365461166666668,s3,ProcessingSpeed
RIGHT,633.3333346000001,,,DOWN,269.6751000000006,2019-10-31 16:15:45.312031,2019-10-31 16:15:45.789243,46,1.8365461166666668,s3,ProcessingSpeed
LEFT,1500.000003,,,DOWN,322.3516999999987,2019-10-31 16:15:47.306715,2019-10-31 16:15:47.837740,47,1.8365461166666668,s3,ProcessingSpeed
LEFT,633.3333346000001,,,DOWN,333.9380000000034,2019-10-31 16:15:48.488109,2019-10-31 16:15:49.030178,48,1.8365461166666668,s3,ProcessingSpeed
LEFT,983.3333353,,,DOWN,277.8062999999946,2019-10-31 16:15:50.029157,2019-10-31 16:15:50.514968,49,1.8365461166666668,s3,ProcessingSpeed
LEFT,666.6666680000001,,,DOWN,273.97360000000504,2019-10-31 16:15:51.199148,2019-10-31 16:15:51.680538,50,1.8365461166666668,s3,ProcessingSpeed
LEFT,1150.0000023,,,DOWN,282.0236999999963,2019-10-31 16:15:52.848531,2019-10-31 16:15:53.339220,51,1.8365461166666668,s3,ProcessingSpeed
RIGHT,1016.6666687000001,,,DOWN,284.62659999999573,2019-10-31 16:15:54.372281,2019-10-31 16:15:54.865265,52,1.8365461166666668,s3,ProcessingSpeed
LEFT,1400.0000028,DOWN,-324.84200000000004,DOWN,478.72330000001284,2019-10-31 16:15:56.282294,2019-10-31 16:15:56.968509,53,1.8365461166666668,s3,ProcessingSpeed
RIGHT,1333.3333360000001,,,DOWN,350.560999999999,2019-10-31 16:15:58.318554,2019-10-31 16:15:58.877228,54,1.8365461166666668,s3,ProcessingSpeed
LEFT,850.0000017,,,DOWN,252.4013000000025,2019-10-31 16:15:59.744406,2019-10-31 16:16:00.205762,55,1.8365461166666668,s3,ProcessingSpeed
RIGHT,1150.0000023,,,DOWN,258.8803000000155,2019-10-31 16:16:01.371263,2019-10-31 16:16:01.839117,56,1.8365461166666668,s3,ProcessingSpeed
LEFT,1183.3333357000001,,,DOWN,264.88909999997645,2019-10-31 16:16:03.031425,2019-10-31 16:16:03.504162,57,1.8365461166666668,s3,ProcessingSpeed
RIGHT,1183.3333357000001,,,DOWN,259.08450000000016,2019-10-31 16:16:04.703856,2019-10-31 16:16:05.170876,58,1.8365461166666668,s3,ProcessingSpeed
LEFT,1433.3333362,DOWN,-78.79899999999999,DOWN,349.0701999999999,2019-10-31 16:16:06.613233,2019-10-31 16:16:07.169724,59,1.8365461166666668,s3,ProcessingSpeed
LEFT,916.6666685,,,DOWN,427.39009999999666,2019-10-31 16:16:08.097316,2019-10-31 16:16:08.732844,60,1.8365461166666668,s3,ProcessingSpeed
