Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,633.3333346000001,,,DOWN,891.8341999999982,2019-11-12 16:04:05.050870,2019-11-12 16:04:06.168901,1,1.8315534999999998,S8,Processing_Speed
LEFT,783.3333349000001,,,DOWN,501.20940000000047,2019-11-12 16:04:06.963322,2019-11-12 16:04:07.672434,2,1.8315534999999998,S8,Processing_Speed
RIGHT,733.3333348,,,DOWN,288.84299999999996,2019-11-12 16:04:08.413406,2019-11-12 16:04:08.910158,3,1.8315534999999998,S8,Processing_Speed
LEFT,1433.3333362,,,DOWN,362.5022999999956,2019-11-12 16:04:10.354917,2019-11-12 16:04:10.924811,4,1.8315534999999998,S8,Processing_Speed
RIGHT,1333.3333360000001,,,DOWN,290.11619999999994,2019-11-12 16:04:12.270379,2019-11-12 16:04:12.767069,5,1.8315534999999998,S8,Processing_Speed
LEFT,883.3333351,,,DOWN,296.1688000000038,2019-11-12 16:04:13.662207,2019-11-12 16:04:14.164611,6,1.8315534999999998,S8,Processing_Speed
LEFT,1333.3333360000001,,,DOWN,344.62860000000717,2019-11-12 16:04:15.510054,2019-11-12 16:04:16.061733,7,1.8315534999999998,S8,Processing_Speed
LEFT,1050.0000021,,,DOWN,282.7193000000108,2019-11-12 16:04:17.120837,2019-11-12 16:04:17.610083,8,1.8315534999999998,S8,Processing_Speed
RIGHT,1433.3333362,,,DOWN,283.34130000000357,2019-11-12 16:04:19.055956,2019-11-12 16:04:19.546402,9,1.8315534999999998,S8,Processing_Speed
LEFT,600.0000012,,,DOWN,428.2220999999993,2019-11-12 16:04:20.154784,2019-11-12 16:04:20.790562,10,1.8315534999999998,S8,Processing_Speed
LEFT,1466.6666696,,,DOWN,326.24369999999203,2019-11-12 16:04:22.270086,2019-11-12 16:04:22.804230,11,1.8315534999999998,S8,Processing_Speed
LEFT,700.0000014,,,DOWN,360.1036000000022,2019-11-12 16:04:23.515402,2019-11-12 16:04:24.083049,12,1.8315534999999998,S8,Processing_Speed
LEFT,1116.6666689,,,DOWN,344.5344000000006,2019-11-12 16:04:25.209614,2019-11-12 16:04:25.762175,13,1.8315534999999998,S8,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,358.5782999999907,2019-11-12 16:04:26.439359,2019-11-12 16:04:27.004840,14,1.8315534999999998,S8,Processing_Speed
LEFT,533.3333344,,,DOWN,292.45569999999077,2019-11-12 16:04:27.552440,2019-11-12 16:04:28.053100,15,1.8315534999999998,S8,Processing_Speed
LEFT,916.6666685,,,DOWN,265.5273999999963,2019-11-12 16:04:28.980177,2019-11-12 16:04:29.452083,16,1.8315534999999998,S8,Processing_Speed
RIGHT,566.6666678,,,DOWN,290.7194000000004,2019-11-12 16:04:30.030995,2019-11-12 16:04:30.528712,17,1.8315534999999998,S8,Processing_Speed
RIGHT,1466.6666696,,,DOWN,340.76930000000516,2019-11-12 16:04:32.002626,2019-11-12 16:04:32.550041,18,1.8315534999999998,S8,Processing_Speed
LEFT,1216.6666691,,,DOWN,274.2652000000021,2019-11-12 16:04:33.778150,2019-11-12 16:04:34.259875,19,1.8315534999999998,S8,Processing_Speed
RIGHT,1050.0000021,,,DOWN,273.1425999999999,2019-11-12 16:04:35.322669,2019-11-12 16:04:35.803407,20,1.8315534999999998,S8,Processing_Speed
LEFT,1266.6666692000001,,,DOWN,295.6997000000001,2019-11-12 16:04:37.080710,2019-11-12 16:04:37.583934,21,1.8315534999999998,S8,Processing_Speed
LEFT,1366.6666694,,,DOWN,266.83749999999407,2019-11-12 16:04:38.961265,2019-11-12 16:04:39.436547,22,1.8315534999999998,S8,Processing_Speed
LEFT,950.0000019,,,DOWN,269.3653999999981,2019-11-12 16:04:40.393804,2019-11-12 16:04:40.869908,23,1.8315534999999998,S8,Processing_Speed
RIGHT,1150.0000023,,,DOWN,342.4598999999944,2019-11-12 16:04:42.029862,2019-11-12 16:04:42.580947,24,1.8315534999999998,S8,Processing_Speed
RIGHT,1083.3333355,,,DOWN,326.57849999999655,2019-11-12 16:04:43.673089,2019-11-12 16:04:44.207105,25,1.8315534999999998,S8,Processing_Speed
RIGHT,816.6666683,,,DOWN,262.6959000000113,2019-11-12 16:04:45.031431,2019-11-12 16:04:45.501363,26,1.8315534999999998,S8,Processing_Speed
RIGHT,1216.6666691,,,DOWN,256.2475999999947,2019-11-12 16:04:46.729152,2019-11-12 16:04:47.191933,27,1.8315534999999998,S8,Processing_Speed
LEFT,850.0000017,,,DOWN,262.29370000000074,2019-11-12 16:04:48.054273,2019-11-12 16:04:48.523439,28,1.8315534999999998,S8,Processing_Speed
LEFT,566.6666678,,,DOWN,373.4802999999971,2019-11-12 16:04:49.098539,2019-11-12 16:04:49.679594,29,1.8315534999999998,S8,Processing_Speed
RIGHT,700.0000014,,,DOWN,278.30840000000023,2019-11-12 16:04:50.390245,2019-11-12 16:04:50.876494,30,1.8315534999999998,S8,Processing_Speed
RIGHT,1183.3333357000001,DOWN,-97.723,DOWN,497.15750000000014,2019-11-12 16:04:52.065940,2019-11-12 16:04:52.770337,31,1.8315534999999998,S8,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,326.6413000000057,2019-11-12 16:04:53.561220,2019-11-12 16:04:54.095362,32,1.8315534999999998,S8,Processing_Speed
LEFT,1150.0000023,,,DOWN,256.2209999999965,2019-11-12 16:04:55.254986,2019-11-12 16:04:55.719161,33,1.8315534999999998,S8,Processing_Speed
RIGHT,1116.6666689,,,DOWN,247.80540000000428,2019-11-12 16:04:56.843558,2019-11-12 16:04:57.299089,34,1.8315534999999998,S8,Processing_Speed
LEFT,1300.0000026,,,DOWN,267.87899999999354,2019-11-12 16:04:58.608636,2019-11-12 16:04:59.084165,35,1.8315534999999998,S8,Processing_Speed
RIGHT,600.0000012,,,DOWN,306.52609999999925,2019-11-12 16:04:59.696077,2019-11-12 16:05:00.210714,36,1.8315534999999998,S8,Processing_Speed
LEFT,733.3333348,,,DOWN,254.81979999999282,2019-11-12 16:05:00.953287,2019-11-12 16:05:01.414651,37,1.8315534999999998,S8,Processing_Speed
LEFT,666.6666680000001,,,DOWN,254.3949000000083,2019-11-12 16:05:02.092277,2019-11-12 16:05:02.552758,38,1.8315534999999998,S8,Processing_Speed
RIGHT,1266.6666692000001,,,DOWN,419.3581999999907,2019-11-12 16:05:03.829873,2019-11-12 16:05:04.457126,39,1.8315534999999998,S8,Processing_Speed
RIGHT,850.0000017,,,DOWN,257.5709000000046,2019-11-12 16:05:05.314381,2019-11-12 16:05:05.778967,40,1.8315534999999998,S8,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,253.64290000000267,2019-11-12 16:05:06.802778,2019-11-12 16:05:07.263245,41,1.8315534999999998,S8,Processing_Speed
LEFT,983.3333353,,,DOWN,255.20210000000532,2019-11-12 16:05:08.257217,2019-11-12 16:05:08.719001,42,1.8315534999999998,S8,Processing_Speed
RIGHT,916.6666685,,,DOWN,224.43459999999504,2019-11-12 16:05:09.644961,2019-11-12 16:05:10.077208,43,1.8315534999999998,S8,Processing_Speed
LEFT,816.6666683,,,DOWN,236.83299999999008,2019-11-12 16:05:10.904692,2019-11-12 16:05:11.349112,44,1.8315534999999998,S8,Processing_Speed
LEFT,1016.6666687000001,,,DOWN,244.32249999999556,2019-11-12 16:05:12.376298,2019-11-12 16:05:12.827641,45,1.8315534999999998,S8,Processing_Speed
LEFT,633.3333346000001,,,DOWN,259.40850000000637,2019-11-12 16:05:13.470992,2019-11-12 16:05:13.936922,46,1.8315534999999998,S8,Processing_Speed
RIGHT,533.3333344,,,DOWN,273.88150000000167,2019-11-12 16:05:14.480651,2019-11-12 16:05:14.962364,47,1.8315534999999998,S8,Processing_Speed
RIGHT,950.0000019,,,DOWN,196.0193999999973,2019-11-12 16:05:15.921897,2019-11-12 16:05:16.325075,48,1.8315534999999998,S8,Processing_Speed
RIGHT,1366.6666694,,,DOWN,261.79740000000606,2019-11-12 16:05:17.702603,2019-11-12 16:05:18.171266,49,1.8315534999999998,S8,Processing_Speed
LEFT,500.000001,,,DOWN,310.8177000000012,2019-11-12 16:05:18.680934,2019-11-12 16:05:19.199305,50,1.8315534999999998,S8,Processing_Speed
LEFT,1400.0000028,,,DOWN,257.73799999998914,2019-11-12 16:05:20.610753,2019-11-12 16:05:21.075759,51,1.8315534999999998,S8,Processing_Speed
RIGHT,1500.000003,,,DOWN,286.7426999999907,2019-11-12 16:05:22.588347,2019-11-12 16:05:23.083373,52,1.8315534999999998,S8,Processing_Speed
RIGHT,883.3333351,,,DOWN,286.2786999999969,2019-11-12 16:05:23.975527,2019-11-12 16:05:24.468855,53,1.8315534999999998,S8,Processing_Speed
RIGHT,1300.0000026,,,DOWN,274.3835000000274,2019-11-12 16:05:25.778478,2019-11-12 16:05:26.262709,54,1.8315534999999998,S8,Processing_Speed
LEFT,1083.3333355,,,DOWN,380.6412999999793,2019-11-12 16:05:27.352245,2019-11-12 16:05:27.940092,55,1.8315534999999998,S8,Processing_Speed
LEFT,1183.3333357000001,,,DOWN,206.3823999999954,2019-11-12 16:05:29.134502,2019-11-12 16:05:29.548604,56,1.8315534999999998,S8,Processing_Speed
LEFT,1500.000003,,,DOWN,262.8048999999919,2019-11-12 16:05:31.061324,2019-11-12 16:05:31.531123,57,1.8315534999999998,S8,Processing_Speed
RIGHT,983.3333353,,,DOWN,300.98499999999717,2019-11-12 16:05:32.521790,2019-11-12 16:05:33.030327,58,1.8315534999999998,S8,Processing_Speed
RIGHT,1400.0000028,,,DOWN,290.22669999997674,2019-11-12 16:05:34.438017,2019-11-12 16:05:34.935129,59,1.8315534999999998,S8,Processing_Speed
RIGHT,500.000001,,,DOWN,539.3119999999954,2019-11-12 16:05:35.446757,2019-11-12 16:05:36.193265,60,1.8315534999999998,S8,Processing_Speed
