Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,700.0000014,,,RIGHT,337.0004000000222,2019-11-07 18:38:41.772621,2019-11-07 18:38:42.328421,30,2.911822033333333,S7,Response_Selection
LEFT,800.0000016,,,LEFT,330.4155999999807,2019-11-07 18:38:43.154392,2019-11-07 18:38:43.710859,31,2.911822033333333,S7,Response_Selection
RIGHT,1266.6666692000001,,,RIGHT,251.72530000003235,2019-11-07 18:38:45.005224,2019-11-07 18:38:45.470699,32,2.911822033333333,S7,Response_Selection
LEFT,1400.0000028,,,LEFT,337.8614000000084,2019-11-07 18:38:46.887402,2019-11-07 18:38:47.443880,33,2.911822033333333,S7,Response_Selection
RIGHT,1500.000003,,,RIGHT,248.23639999999614,2019-11-07 18:38:48.960528,2019-11-07 18:38:49.431172,34,2.911822033333333,S7,Response_Selection
RIGHT,1366.6666694,,,RIGHT,306.23680000002196,2019-11-07 18:38:50.814089,2019-11-07 18:38:51.340233,35,2.911822033333333,S7,Response_Selection
LEFT,1066.6666688,,,LEFT,268.5660000000212,2019-11-07 18:38:52.433710,2019-11-07 18:38:52.919956,36,2.911822033333333,S7,Response_Selection
RIGHT,1250.0000025,,,RIGHT,252.40640000004078,2019-11-07 18:38:54.196179,2019-11-07 18:38:54.666582,37,2.911822033333333,S7,Response_Selection
LEFT,600.0000012,,,LEFT,291.4069999999924,2019-11-07 18:38:55.294147,2019-11-07 18:38:55.808935,38,2.911822033333333,S7,Response_Selection
LEFT,533.3333344,,,LEFT,320.23090000001275,2019-11-07 18:38:56.369796,2019-11-07 18:38:56.908216,39,2.911822033333333,S7,Response_Selection
RIGHT,800.0000016,,,RIGHT,259.5034999999939,2019-11-07 18:38:57.733040,2019-11-07 18:38:58.211406,40,2.911822033333333,S7,Response_Selection
RIGHT,1300.0000026,,,RIGHT,367.7526999999827,2019-11-07 18:38:59.538484,2019-11-07 18:39:00.126270,41,2.911822033333333,S7,Response_Selection
LEFT,650.0000013,,,LEFT,327.9512999999952,2019-11-07 18:39:00.809291,2019-11-07 18:39:01.354346,42,2.911822033333333,S7,Response_Selection
LEFT,1216.6666691,,,LEFT,379.0462000000048,2019-11-07 18:39:02.594332,2019-11-07 18:39:03.189539,43,2.911822033333333,S7,Response_Selection
LEFT,916.6666685,,,LEFT,309.9483000000305,2019-11-07 18:39:04.132434,2019-11-07 18:39:04.661545,44,2.911822033333333,S7,Response_Selection
RIGHT,916.6666685,,,RIGHT,273.77680000000737,2019-11-07 18:39:05.603187,2019-11-07 18:39:06.095359,45,2.911822033333333,S7,Response_Selection
RIGHT,1316.6666693,,,RIGHT,316.82869999997365,2019-11-07 18:39:07.436216,2019-11-07 18:39:07.971429,46,2.911822033333333,S7,Response_Selection
LEFT,883.3333351,,,LEFT,376.658099999986,2019-11-07 18:39:08.881906,2019-11-07 18:39:09.477512,47,2.911822033333333,S7,Response_Selection
LEFT,633.3333346000001,,,LEFT,360.0913000000219,2019-11-07 18:39:10.137411,2019-11-07 18:39:10.716419,48,2.911822033333333,S7,Response_Selection
RIGHT,550.0000011,,,RIGHT,265.08000000001175,2019-11-07 18:39:11.292252,2019-11-07 18:39:11.775781,49,2.911822033333333,S7,Response_Selection
LEFT,1016.6666687000001,,,LEFT,331.8606999999929,2019-11-07 18:39:12.818366,2019-11-07 18:39:13.373000,50,2.911822033333333,S7,Response_Selection
RIGHT,1200.0000024,,,RIGHT,258.32459999998036,2019-11-07 18:39:14.608401,2019-11-07 18:39:15.103817,51,2.911822033333333,S7,Response_Selection
RIGHT,883.3333351,,,RIGHT,345.81200000002354,2019-11-07 18:39:16.018705,2019-11-07 18:39:16.586797,52,2.911822033333333,S7,Response_Selection
LEFT,1500.000003,,,LEFT,249.61039999999457,2019-11-07 18:39:18.112140,2019-11-07 18:39:18.580242,53,2.911822033333333,S7,Response_Selection
RIGHT,1350.0000027,,,RIGHT,259.14460000001327,2019-11-07 18:39:19.953268,2019-11-07 18:39:20.435902,54,2.911822033333333,S7,Response_Selection
LEFT,1450.0000029,,,LEFT,256.65140000000974,2019-11-07 18:39:21.904452,2019-11-07 18:39:22.373678,55,2.911822033333333,S7,Response_Selection
LEFT,1250.0000025,,,LEFT,276.7991000000052,2019-11-07 18:39:23.650393,2019-11-07 18:39:24.140385,56,2.911822033333333,S7,Response_Selection
RIGHT,983.3333353,,,RIGHT,279.849200000001,2019-11-07 18:39:25.149050,2019-11-07 18:39:25.646908,57,2.911822033333333,S7,Response_Selection
LEFT,550.0000011,,,LEFT,277.86229999998113,2019-11-07 18:39:26.222593,2019-11-07 18:39:26.718143,58,2.911822033333333,S7,Response_Selection
RIGHT,966.6666686,,,RIGHT,270.97009999999955,2019-11-07 18:39:27.710846,2019-11-07 18:39:28.199549,59,2.911822033333333,S7,Response_Selection
LEFT,1300.0000026,,,LEFT,287.0702999999821,2019-11-07 18:39:29.524327,2019-11-07 18:39:30.023472,60,2.911822033333333,S7,Response_Selection
RIGHT,650.0000013,,,RIGHT,316.7113999999742,2019-11-07 18:39:30.697745,2019-11-07 18:39:31.234152,61,2.911822033333333,S7,Response_Selection
LEFT,783.3333349000001,,,LEFT,261.65549999996074,2019-11-07 18:39:32.055363,2019-11-07 18:39:32.552069,62,2.911822033333333,S7,Response_Selection
RIGHT,683.3333347,,,RIGHT,253.091100000006,2019-11-07 18:39:33.260321,2019-11-07 18:39:33.731465,63,2.911822033333333,S7,Response_Selection
RIGHT,1066.6666688,,,RIGHT,234.933500000011,2019-11-07 18:39:34.824392,2019-11-07 18:39:35.287303,64,2.911822033333333,S7,Response_Selection
LEFT,1166.666669,,,LEFT,267.8475000000162,2019-11-07 18:39:36.481198,2019-11-07 18:39:36.968461,65,2.911822033333333,S7,Response_Selection
LEFT,966.6666686,,,LEFT,322.5489999999809,2019-11-07 18:39:37.961454,2019-11-07 18:39:38.502624,66,2.911822033333333,S7,Response_Selection
RIGHT,933.3333352,,,RIGHT,258.9491999999609,2019-11-07 18:39:39.461475,2019-11-07 18:39:39.934033,67,2.911822033333333,S7,Response_Selection
RIGHT,866.6666684,,,RIGHT,273.3713999999736,2019-11-07 18:39:40.826257,2019-11-07 18:39:41.317782,68,2.911822033333333,S7,Response_Selection
LEFT,733.3333348,,,LEFT,271.85119999995777,2019-11-07 18:39:42.077167,2019-11-07 18:39:42.567460,69,2.911822033333333,S7,Response_Selection
LEFT,583.3333345,,,LEFT,361.8126000000075,2019-11-07 18:39:43.177160,2019-11-07 18:39:43.757498,70,2.911822033333333,S7,Response_Selection
LEFT,750.0000015,,,LEFT,332.49579999994694,2019-11-07 18:39:44.535311,2019-11-07 18:39:45.087321,71,2.911822033333333,S7,Response_Selection
RIGHT,1016.6666687000001,,,RIGHT,318.3676000000446,2019-11-07 18:39:46.133712,2019-11-07 18:39:46.683285,72,2.911822033333333,S7,Response_Selection
LEFT,500.000001,,,LEFT,339.9281000000087,2019-11-07 18:39:47.209310,2019-11-07 18:39:47.762550,73,2.911822033333333,S7,Response_Selection
LEFT,1116.6666689,,,LEFT,369.10790000001725,2019-11-07 18:39:48.907239,2019-11-07 18:39:49.500483,74,2.911822033333333,S7,Response_Selection
LEFT,1083.3333355,,,LEFT,338.3403000000271,2019-11-07 18:39:50.609526,2019-11-07 18:39:51.168025,75,2.911822033333333,S7,Response_Selection
RIGHT,1400.0000028,,,RIGHT,264.3033999999602,2019-11-07 18:39:52.592158,2019-11-07 18:39:53.078329,76,2.911822033333333,S7,Response_Selection
RIGHT,583.3333345,,,RIGHT,351.9139999999652,2019-11-07 18:39:53.693113,2019-11-07 18:39:54.267962,77,2.911822033333333,S7,Response_Selection
RIGHT,500.000001,,,RIGHT,309.1870999999742,2019-11-07 18:39:54.801757,2019-11-07 18:39:55.325592,78,2.911822033333333,S7,Response_Selection
LEFT,1033.3333354000001,,,LEFT,273.8777000000141,2019-11-07 18:39:56.382299,2019-11-07 18:39:56.869495,79,2.911822033333333,S7,Response_Selection
RIGHT,533.3333344,,,RIGHT,281.83970000003455,2019-11-07 18:39:57.433708,2019-11-07 18:39:57.934047,80,2.911822033333333,S7,Response_Selection
