Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1266.6666692000001,True,66.6666668,,,Time_Max_Exceeded,1500.182566799975,2019-11-06 16:59:15.630678,2019-11-06 16:59:17.139658,1.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,733.3333348,True,300.0000006,,,RIGHT,294.3375000000401,2019-11-06 16:59:17.891717,2019-11-06 16:59:18.406744,2.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,375.6420999999932,2019-11-06 16:59:19.693637,2019-11-06 16:59:20.277826,3.0,2.6794458000000003,S6,Response_Inhibition
LEFT,1466.6666696,True,200.0000004,,,LEFT,385.4844004000071,2019-11-06 16:59:21.765140,2019-11-06 16:59:22.379966,4.0,2.6794458000000003,S6,Response_Inhibition
LEFT,966.6666686,False,,,,LEFT,498.59670000000733,2019-11-06 16:59:23.367824,2019-11-06 16:59:24.087778,5.0,2.6794458000000003,S6,Response_Inhibition
LEFT,716.6666681,False,,,,LEFT,515.4099000000087,2019-11-06 16:59:24.825625,2019-11-06 16:59:25.557331,6.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1450.0000029,False,,,,RIGHT,457.35250000001315,2019-11-06 16:59:27.028341,2019-11-06 16:59:27.706683,7.0,2.6794458000000003,S6,Response_Inhibition
LEFT,1366.6666694,False,,,,LEFT,396.89069999997173,2019-11-06 16:59:29.093618,2019-11-06 16:59:29.701147,8.0,2.6794458000000003,S6,Response_Inhibition
LEFT,566.6666678,False,,,,LEFT,453.4606999999937,2019-11-06 16:59:30.288243,2019-11-06 16:59:30.964851,9.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1033.3333354000001,True,250.0000005,,,RIGHT,362.59770050003755,2019-11-06 16:59:32.019593,2019-11-06 16:59:32.615040,10.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1350.0000027,False,,,,RIGHT,519.2963999999733,2019-11-06 16:59:33.989077,2019-11-06 16:59:34.723732,11.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1483.3333363,False,,,,RIGHT,486.7538000000309,2019-11-06 16:59:36.222922,2019-11-06 16:59:36.930753,12.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,1000.000002,False,,,,RIGHT,379.8770999999874,2019-11-06 16:59:37.945817,2019-11-06 16:59:38.547350,13.0,2.6794458000000003,S6,Response_Inhibition
RIGHT,533.3333344,False,,,,RIGHT,556.4932999999996,2019-11-06 16:59:39.101849,2019-11-06 16:59:39.879041,14.0,2.6794458000000003,S6,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,426.3586000000146,2019-11-06 16:59:40.434573,2019-11-06 16:59:41.082717,15.0,2.6794458000000003,S6,Response_Inhibition
