Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,816.6666683,,,DOWN,763.7220809999974,2019-11-22 11:22:24.203034,2019-11-22 11:22:25.176436,1,2.0234925666666665,S14,Processing_Speed
RIGHT,1083.3333355,,,DOWN,313.2562750000005,2019-11-22 11:22:26.269183,2019-11-22 11:22:26.789480,2,2.0234925666666665,S14,Processing_Speed
LEFT,1050.0000021,,,DOWN,322.9758029999985,2019-11-22 11:22:27.846336,2019-11-22 11:22:28.375878,3,2.0234925666666665,S14,Processing_Speed
RIGHT,850.0000017,,,DOWN,349.0042099999968,2019-11-22 11:22:29.231613,2019-11-22 11:22:29.788227,4,2.0234925666666665,S14,Processing_Speed
RIGHT,1433.3333362,,,DOWN,373.4067019999969,2019-11-22 11:22:31.230878,2019-11-22 11:22:31.811706,5,2.0234925666666665,S14,Processing_Speed
LEFT,700.0000014,,,DOWN,400.7327380000021,2019-11-22 11:22:32.518217,2019-11-22 11:22:33.125018,6,2.0234925666666665,S14,Processing_Speed
RIGHT,1500.000003,,,DOWN,334.9668890000004,2019-11-22 11:22:34.635340,2019-11-22 11:22:35.175747,7,2.0234925666666665,S14,Processing_Speed
RIGHT,1116.6666689,,,DOWN,318.4189370000041,2019-11-22 11:22:36.303796,2019-11-22 11:22:36.831893,8,2.0234925666666665,S14,Processing_Speed
RIGHT,1466.6666696,,,DOWN,317.88260700000137,2019-11-22 11:22:38.304990,2019-11-22 11:22:38.829606,9,2.0234925666666665,S14,Processing_Speed
LEFT,916.6666685,,,DOWN,315.3338930000018,2019-11-22 11:22:39.752360,2019-11-22 11:22:40.274541,10,2.0234925666666665,S14,Processing_Speed
RIGHT,1400.0000028,,,DOWN,302.48171700000626,2019-11-22 11:22:41.683383,2019-11-22 11:22:42.192259,11,2.0234925666666665,S14,Processing_Speed
RIGHT,916.6666685,,,DOWN,363.4346989999955,2019-11-22 11:22:43.115797,2019-11-22 11:22:43.686055,12,2.0234925666666665,S14,Processing_Speed
LEFT,1500.000003,,,DOWN,306.3858900000014,2019-11-22 11:22:45.195901,2019-11-22 11:22:45.708906,13,2.0234925666666665,S14,Processing_Speed
LEFT,1400.0000028,,,DOWN,335.6869330000052,2019-11-22 11:22:47.115565,2019-11-22 11:22:47.658023,14,2.0234925666666665,S14,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,395.824312000002,2019-11-22 11:22:48.335284,2019-11-22 11:22:48.940665,15,2.0234925666666665,S14,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,388.22683200000085,2019-11-22 11:22:49.730212,2019-11-22 11:22:50.325282,16,2.0234925666666665,S14,Processing_Speed
LEFT,500.000001,,,DOWN,367.59487199999796,2019-11-22 11:22:50.835209,2019-11-22 11:22:51.409857,17,2.0234925666666665,S14,Processing_Speed
LEFT,950.0000019,,,DOWN,359.00724299999354,2019-11-22 11:22:52.365302,2019-11-22 11:22:52.930579,18,2.0234925666666665,S14,Processing_Speed
RIGHT,1300.0000026,,,DOWN,340.8139800000072,2019-11-22 11:22:54.240556,2019-11-22 11:22:54.788623,19,2.0234925666666665,S14,Processing_Speed
LEFT,783.3333349000001,,,DOWN,303.6834349999964,2019-11-22 11:22:55.582170,2019-11-22 11:22:56.091611,20,2.0234925666666665,S14,Processing_Speed
LEFT,883.3333351,,,DOWN,341.66660799999704,2019-11-22 11:22:56.985245,2019-11-22 11:22:57.532793,21,2.0234925666666665,S14,Processing_Speed
LEFT,1300.0000026,,,DOWN,324.2156040000026,2019-11-22 11:22:58.838857,2019-11-22 11:22:59.369570,22,2.0234925666666665,S14,Processing_Speed
