Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1366.6666694,,,DOWN,290.0822999999946,2019-11-06 16:56:09.824091,2019-11-06 16:56:10.336873,40,1.7281245,S6,Processing_Speed
LEFT,1216.6666691,,,DOWN,236.23589999999695,2019-11-06 16:56:11.574271,2019-11-06 16:56:12.031249,41,1.7281245,S6,Processing_Speed
LEFT,1116.6666689,,,DOWN,336.0425000000191,2019-11-06 16:56:13.168012,2019-11-06 16:56:13.725723,42,1.7281245,S6,Processing_Speed
LEFT,850.0000017,,,DOWN,266.6981000000135,2019-11-06 16:56:14.596812,2019-11-06 16:56:15.086147,43,1.7281245,S6,Processing_Speed
RIGHT,983.3333353,,,DOWN,242.57460000001174,2019-11-06 16:56:16.087135,2019-11-06 16:56:16.545393,44,1.7281245,S6,Processing_Speed
LEFT,883.3333351,,,DOWN,284.99210000001085,2019-11-06 16:56:17.450317,2019-11-06 16:56:17.959300,45,1.7281245,S6,Processing_Speed
LEFT,783.3333349000001,,,DOWN,337.7399999999966,2019-11-06 16:56:18.764119,2019-11-06 16:56:19.323148,46,1.7281245,S6,Processing_Speed
LEFT,566.6666678,,,DOWN,341.1252000000218,2019-11-06 16:56:19.908497,2019-11-06 16:56:20.464807,47,1.7281245,S6,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,282.7856999999767,2019-11-06 16:56:21.502665,2019-11-06 16:56:22.008448,48,1.7281245,S6,Processing_Speed
LEFT,733.3333348,,,DOWN,276.33080000001087,2019-11-06 16:56:22.760064,2019-11-06 16:56:23.259541,49,1.7281245,S6,Processing_Speed
RIGHT,600.0000012,,,DOWN,256.4196999999808,2019-11-06 16:56:23.881155,2019-11-06 16:56:24.361028,50,1.7281245,S6,Processing_Speed
RIGHT,733.3333348,,,DOWN,283.1818000000226,2019-11-06 16:56:25.115265,2019-11-06 16:56:25.621227,51,1.7281245,S6,Processing_Speed
RIGHT,1466.6666696,,,DOWN,272.94330000000855,2019-11-06 16:56:27.109107,2019-11-06 16:56:27.604231,52,1.7281245,S6,Processing_Speed
RIGHT,950.0000019,,,DOWN,309.08619999999587,2019-11-06 16:56:28.575369,2019-11-06 16:56:29.107202,53,1.7281245,S6,Processing_Speed
RIGHT,1333.3333360000001,,,DOWN,223.61710000001267,2019-11-06 16:56:30.460133,2019-11-06 16:56:30.898834,54,1.7281245,S6,Processing_Speed
RIGHT,783.3333349000001,,,DOWN,450.9640999999931,2019-11-06 16:56:31.702483,2019-11-06 16:56:32.377178,55,1.7281245,S6,Processing_Speed
LEFT,1050.0000021,,,DOWN,300.01709999999093,2019-11-06 16:56:33.447946,2019-11-06 16:56:33.969302,56,1.7281245,S6,Processing_Speed
LEFT,1366.6666694,,,DOWN,287.7055000000155,2019-11-06 16:56:35.354670,2019-11-06 16:56:35.863176,57,1.7281245,S6,Processing_Speed
LEFT,666.6666680000001,,,DOWN,323.89820000000213,2019-11-06 16:56:36.554061,2019-11-06 16:56:37.101282,58,1.7281245,S6,Processing_Speed
LEFT,950.0000019,,,DOWN,316.27799999998274,2019-11-06 16:56:38.072592,2019-11-06 16:56:38.610048,59,1.7281245,S6,Processing_Speed
LEFT,533.3333344,,,DOWN,322.8358000000071,2019-11-06 16:56:39.164332,2019-11-06 16:56:39.704677,60,1.7281245,S6,Processing_Speed
