Conflict,Stimulus_Side,ITI,Previous_Response,Previous_RT,Cue_Response,Cue_Response_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
False,RIGHT,933.3333352,,,,,RIGHT,527.3380249999491,2019-11-19 11:06:16.826808,2019-11-19 11:06:17.560064,79,5.1913861,S12,Conflict_Resolution
True,LEFT,1416.6666695000001,,,,,LEFT,469.5279169999367,2019-11-19 11:06:18.995204,2019-11-19 11:06:19.671309,80,5.1913861,S12,Conflict_Resolution
True,RIGHT,700.0000014,,,,,RIGHT,561.6349430000582,2019-11-19 11:06:20.390870,2019-11-19 11:06:21.158697,81,5.1913861,S12,Conflict_Resolution
False,RIGHT,1316.6666693,,,,,RIGHT,388.57204299995374,2019-11-19 11:06:22.495142,2019-11-19 11:06:23.089748,82,5.1913861,S12,Conflict_Resolution
False,LEFT,1016.6666687000001,,,,,LEFT,750.2655199999708,2019-11-19 11:06:24.125526,2019-11-19 11:06:25.083068,83,5.1913861,S12,Conflict_Resolution
True,RIGHT,983.3333353,,,,,RIGHT,509.42086200007,2019-11-19 11:06:26.085057,2019-11-19 11:06:26.801174,84,5.1913861,S12,Conflict_Resolution
False,LEFT,916.6666685,,,,,LEFT,490.97018999998454,2019-11-19 11:06:27.737176,2019-11-19 11:06:28.435071,85,5.1913861,S12,Conflict_Resolution
False,LEFT,783.3333349000001,,,,,LEFT,511.3743590000013,2019-11-19 11:06:29.236937,2019-11-19 11:06:29.955085,86,5.1913861,S12,Conflict_Resolution
True,LEFT,633.3333346000001,,,,,LEFT,707.2085449999577,2019-11-19 11:06:30.602429,2019-11-19 11:06:31.515812,87,5.1913861,S12,Conflict_Resolution
True,RIGHT,1150.0000023,,,,,RIGHT,493.0707280000206,2019-11-19 11:06:32.684798,2019-11-19 11:06:33.383749,88,5.1913861,S12,Conflict_Resolution
True,LEFT,900.0000018000001,,,,,LEFT,655.9927220000645,2019-11-19 11:06:34.302303,2019-11-19 11:06:35.164183,89,5.1913861,S12,Conflict_Resolution
False,RIGHT,883.3333351,,,,,RIGHT,482.4453270000504,2019-11-19 11:06:36.066403,2019-11-19 11:06:36.755589,90,5.1913861,S12,Conflict_Resolution
False,RIGHT,1283.3333359,,,,,RIGHT,457.4592550000034,2019-11-19 11:06:38.057620,2019-11-19 11:06:38.722013,91,5.1913861,S12,Conflict_Resolution
False,LEFT,1250.0000025,,,,,RIGHT,616.6593789999979,2019-11-19 11:06:39.990727,2019-11-19 11:06:40.813045,92,5.1913861,S12,Conflict_Resolution
False,RIGHT,1266.6666692000001,,,,,RIGHT,551.7087800000127,2019-11-19 11:06:42.099550,2019-11-19 11:06:42.857962,93,5.1913861,S12,Conflict_Resolution
False,RIGHT,983.3333353,,,,,RIGHT,584.9707679999483,2019-11-19 11:06:43.859284,2019-11-19 11:06:44.652080,94,5.1913861,S12,Conflict_Resolution
False,LEFT,966.6666686,,,,,LEFT,473.2956269999704,2019-11-19 11:06:45.635955,2019-11-19 11:06:46.315072,95,5.1913861,S12,Conflict_Resolution
True,LEFT,1350.0000027,,,,,LEFT,543.9057250000587,2019-11-19 11:06:47.684333,2019-11-19 11:06:48.434217,96,5.1913861,S12,Conflict_Resolution
True,RIGHT,1316.6666693,,,,,RIGHT,516.2193140000682,2019-11-19 11:06:49.769802,2019-11-19 11:06:50.491731,97,5.1913861,S12,Conflict_Resolution
True,RIGHT,1083.3333355,,,,,RIGHT,567.5920500000302,2019-11-19 11:06:51.592787,2019-11-19 11:06:52.367071,98,5.1913861,S12,Conflict_Resolution
False,RIGHT,500.000001,,,,,RIGHT,776.28581700003,2019-11-19 11:06:52.885697,2019-11-19 11:06:53.868882,99,5.1913861,S12,Conflict_Resolution
False,LEFT,1166.666669,,,,,LEFT,537.8153279999651,2019-11-19 11:06:55.054431,2019-11-19 11:06:55.799307,100,5.1913861,S12,Conflict_Resolution
