Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1183.3333357000001,False,,,,LEFT,309.27135299998554,2019-11-19 11:00:59.992610,2019-11-19 11:01:00.509333,1.0,2.767926233333333,S12,Response_Inhibition
LEFT,566.6666678,False,,,,LEFT,321.1823940000045,2019-11-19 11:01:01.085284,2019-11-19 11:01:01.613547,2.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1300.0000026,False,,,,RIGHT,369.42847900002107,2019-11-19 11:01:02.923266,2019-11-19 11:01:03.498759,3.0,2.767926233333333,S12,Response_Inhibition
LEFT,1083.3333355,False,,,,LEFT,285.0991200000408,2019-11-19 11:01:04.591332,2019-11-19 11:01:05.083167,4.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1083.3333355,False,,,,RIGHT,341.7089210000199,2019-11-19 11:01:06.177405,2019-11-19 11:01:06.724696,5.0,2.767926233333333,S12,Response_Inhibition
LEFT,1050.0000021,False,,,,LEFT,292.3200070000007,2019-11-19 11:01:07.784722,2019-11-19 11:01:08.284364,6.0,2.767926233333333,S12,Response_Inhibition
RIGHT,566.6666678,False,,,,RIGHT,299.1985020000243,2019-11-19 11:01:08.861043,2019-11-19 11:01:09.366876,7.0,2.767926233333333,S12,Response_Inhibition
RIGHT,916.6666685,False,,,,RIGHT,340.47970000000305,2019-11-19 11:01:10.293901,2019-11-19 11:01:10.842539,8.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1333.3333360000001,False,,,,RIGHT,287.68662300001324,2019-11-19 11:01:12.187879,2019-11-19 11:01:12.682312,9.0,2.767926233333333,S12,Response_Inhibition
LEFT,1366.6666694,False,,,,LEFT,301.0046050000028,2019-11-19 11:01:14.058308,2019-11-19 11:01:14.566312,10.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1116.6666689,True,116.6666669,,,RIGHT,258.36077889998194,2019-11-19 11:01:15.693254,2019-11-19 11:01:16.161409,11.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1450.0000029,False,,,,RIGHT,388.9581589999693,2019-11-19 11:01:17.622449,2019-11-19 11:01:18.217757,12.0,2.767926233333333,S12,Response_Inhibition
RIGHT,616.6666679,True,50.0000001,,,Time_Max_Exceeded,1500.0680551000312,2019-11-19 11:01:18.844082,2019-11-19 11:01:20.347278,13.0,2.767926233333333,S12,Response_Inhibition
RIGHT,633.3333346000001,False,,,,RIGHT,444.26715600002353,2019-11-19 11:01:20.987097,2019-11-19 11:01:21.638374,14.0,2.767926233333333,S12,Response_Inhibition
LEFT,783.3333349000001,False,,,,LEFT,361.68184100000644,2019-11-19 11:01:22.427548,2019-11-19 11:01:22.996310,15.0,2.767926233333333,S12,Response_Inhibition
LEFT,800.0000016,False,,,,LEFT,353.4112149999942,2019-11-19 11:01:23.806787,2019-11-19 11:01:24.366697,16.0,2.767926233333333,S12,Response_Inhibition
LEFT,1333.3333360000001,False,,,,LEFT,363.50416500005167,2019-11-19 11:01:25.706061,2019-11-19 11:01:26.277402,17.0,2.767926233333333,S12,Response_Inhibition
LEFT,1133.3333356,False,,,,LEFT,357.1390789999782,2019-11-19 11:01:27.420482,2019-11-19 11:01:27.983866,18.0,2.767926233333333,S12,Response_Inhibition
RIGHT,783.3333349000001,False,,,,RIGHT,268.2190030000129,2019-11-19 11:01:28.777887,2019-11-19 11:01:29.251864,19.0,2.767926233333333,S12,Response_Inhibition
LEFT,1483.3333363,False,,,,LEFT,320.8184940000365,2019-11-19 11:01:30.746397,2019-11-19 11:01:31.272964,20.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1366.6666694,False,,,,RIGHT,231.13535499999216,2019-11-19 11:01:32.649875,2019-11-19 11:01:33.087965,21.0,2.767926233333333,S12,Response_Inhibition
LEFT,516.6666677000001,False,,,,LEFT,269.8576129999992,2019-11-19 11:01:33.614567,2019-11-19 11:01:34.093679,22.0,2.767926233333333,S12,Response_Inhibition
LEFT,1100.0000022,False,,,,LEFT,305.2885469999751,2019-11-19 11:01:35.202527,2019-11-19 11:01:35.713716,23.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1200.0000024,False,,,,RIGHT,246.46113800002922,2019-11-19 11:01:36.923064,2019-11-19 11:01:37.376891,24.0,2.767926233333333,S12,Response_Inhibition
RIGHT,933.3333352,True,183.3333337,,,RIGHT,273.6998436999671,2019-11-19 11:01:38.319744,2019-11-19 11:01:38.802808,25.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,322.80654799996,2019-11-19 11:01:40.079530,2019-11-19 11:01:40.609264,26.0,2.767926233333333,S12,Response_Inhibition
LEFT,1200.0000024,False,,,,LEFT,303.0042940000044,2019-11-19 11:01:41.819285,2019-11-19 11:01:42.329128,27.0,2.767926233333333,S12,Response_Inhibition
LEFT,1250.0000025,True,50.0000001,,,LEFT,399.37410509998125,2019-11-19 11:01:43.589824,2019-11-19 11:01:44.200029,28.0,2.767926233333333,S12,Response_Inhibition
RIGHT,766.6666682,False,,,,RIGHT,333.45028500002627,2019-11-19 11:01:44.976096,2019-11-19 11:01:45.516074,29.0,2.767926233333333,S12,Response_Inhibition
RIGHT,583.3333345,False,,,,RIGHT,319.92990000003374,2019-11-19 11:01:46.109483,2019-11-19 11:01:46.636331,30.0,2.767926233333333,S12,Response_Inhibition
LEFT,1450.0000029,False,,,,LEFT,309.19800800000985,2019-11-19 11:01:48.095463,2019-11-19 11:01:48.611324,31.0,2.767926233333333,S12,Response_Inhibition
LEFT,1283.3333359,True,150.0000003,,,LEFT,343.04745529999855,2019-11-19 11:01:49.905014,2019-11-19 11:01:50.458110,32.0,2.767926233333333,S12,Response_Inhibition
LEFT,1033.3333354000001,False,,,,LEFT,793.964963999997,2019-11-19 11:01:51.501834,2019-11-19 11:01:52.502259,33.0,2.767926233333333,S12,Response_Inhibition
LEFT,666.6666680000001,False,,,,LEFT,803.5748290000129,2019-11-19 11:01:53.179034,2019-11-19 11:01:54.189166,34.0,2.767926233333333,S12,Response_Inhibition
LEFT,1000.000002,True,216.6666671,,,Time_Max_Exceeded,1500.0598271000028,2019-11-19 11:01:55.199520,2019-11-19 11:01:56.702755,35.0,2.767926233333333,S12,Response_Inhibition
RIGHT,900.0000018000001,False,,,,RIGHT,504.36962700001686,2019-11-19 11:01:57.609331,2019-11-19 11:01:58.321034,36.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1033.3333354000001,True,83.33333350000001,,,Time_Max_Exceeded,1500.0657045000232,2019-11-19 11:01:59.359694,2019-11-19 11:02:00.862968,37.0,2.767926233333333,S12,Response_Inhibition
LEFT,683.3333347,False,,,,LEFT,504.20636600000535,2019-11-19 11:02:01.552825,2019-11-19 11:02:02.264080,38.0,2.767926233333333,S12,Response_Inhibition
LEFT,1350.0000027,True,283.3333339,,,Time_Max_Exceeded,1500.0614738999866,2019-11-19 11:02:03.624022,2019-11-19 11:02:05.127519,39.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1050.0000021,False,,,,RIGHT,430.7908490000045,2019-11-19 11:02:06.183588,2019-11-19 11:02:06.822110,40.0,2.767926233333333,S12,Response_Inhibition
LEFT,1366.6666694,False,,,,LEFT,608.552718999988,2019-11-19 11:02:08.198455,2019-11-19 11:02:09.014270,41.0,2.767926233333333,S12,Response_Inhibition
LEFT,816.6666683,False,,,,LEFT,714.2771009999933,2019-11-19 11:02:09.841562,2019-11-19 11:02:10.762611,42.0,2.767926233333333,S12,Response_Inhibition
RIGHT,783.3333349000001,True,300.0000006,,,Time_Max_Exceeded,1500.0581826000207,2019-11-19 11:02:11.555984,2019-11-19 11:02:13.058924,43.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1466.6666696,True,133.3333336,,,Time_Max_Exceeded,1500.0565365999923,2019-11-19 11:02:14.531601,2019-11-19 11:02:16.035743,44.0,2.767926233333333,S12,Response_Inhibition
LEFT,533.3333344,False,,,,LEFT,572.4243110000202,2019-11-19 11:02:16.575669,2019-11-19 11:02:17.355200,45.0,2.767926233333333,S12,Response_Inhibition
LEFT,583.3333345,True,250.0000005,,,Time_Max_Exceeded,1500.0550094999933,2019-11-19 11:02:17.947262,2019-11-19 11:02:19.450694,46.0,2.767926233333333,S12,Response_Inhibition
RIGHT,900.0000018000001,True,66.6666668,,,Time_Max_Exceeded,1500.0661747999795,2019-11-19 11:02:20.357274,2019-11-19 11:02:21.860265,47.0,2.767926233333333,S12,Response_Inhibition
LEFT,650.0000013,False,,,,LEFT,599.0257200000428,2019-11-19 11:02:22.516293,2019-11-19 11:02:23.322567,48.0,2.767926233333333,S12,Response_Inhibition
RIGHT,1350.0000027,False,,,,RIGHT,700.3896410000152,2019-11-19 11:02:24.682631,2019-11-19 11:02:25.588730,49.0,2.767926233333333,S12,Response_Inhibition
LEFT,1433.3333362,True,266.6666672,,,Time_Max_Exceeded,1500.0637062000105,2019-11-19 11:02:27.032100,2019-11-19 11:02:28.534965,50.0,2.767926233333333,S12,Response_Inhibition
