Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1433.3333362,,,DOWN,303.9844000000187,2019-12-10 13:05:58.718789,2019-12-10 13:05:59.246484,39,2.217677516666667,S191210,Processing_Speed
RIGHT,733.3333348,,,DOWN,258.7347000000193,2019-12-10 13:06:00.004210,2019-12-10 13:06:00.486554,40,2.217677516666667,S191210,Processing_Speed
RIGHT,1500.000003,,,DOWN,318.27880000000164,2019-12-10 13:06:02.009173,2019-12-10 13:06:02.549933,41,2.217677516666667,S191210,Processing_Speed
RIGHT,600.0000012,,,DOWN,339.60890000000177,2019-12-10 13:06:03.171333,2019-12-10 13:06:03.732564,42,2.217677516666667,S191210,Processing_Speed
RIGHT,1150.0000023,,,DOWN,270.504399999993,2019-12-10 13:06:04.903796,2019-12-10 13:06:05.392325,43,2.217677516666667,S191210,Processing_Speed
LEFT,983.3333353,,,DOWN,240.92880000000605,2019-12-10 13:06:06.398165,2019-12-10 13:06:06.860771,44,2.217677516666667,S191210,Processing_Speed
RIGHT,633.3333346000001,,,DOWN,266.3643999999863,2019-12-10 13:06:07.516727,2019-12-10 13:06:08.004905,45,2.217677516666667,S191210,Processing_Speed
LEFT,1433.3333362,,,DOWN,291.9371000000126,2019-12-10 13:06:09.458804,2019-12-10 13:06:09.972745,46,2.217677516666667,S191210,Processing_Speed
LEFT,566.6666678,,,DOWN,365.95879999998715,2019-12-10 13:06:10.560831,2019-12-10 13:06:11.150273,47,2.217677516666667,S191210,Processing_Speed
RIGHT,1083.3333355,,,DOWN,279.065299999985,2019-12-10 13:06:12.255754,2019-12-10 13:06:12.759565,48,2.217677516666667,S191210,Processing_Speed
LEFT,883.3333351,,,DOWN,245.5006999999796,2019-12-10 13:06:13.665498,2019-12-10 13:06:14.133859,49,2.217677516666667,S191210,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,247.19319999999811,2019-12-10 13:06:14.823819,2019-12-10 13:06:15.292745,50,2.217677516666667,S191210,Processing_Speed
RIGHT,1116.6666689,,,DOWN,328.0910000000006,2019-12-10 13:06:16.430943,2019-12-10 13:06:16.980309,51,2.217677516666667,S191210,Processing_Speed
LEFT,1500.000003,,,DOWN,241.05659999997897,2019-12-10 13:06:18.502007,2019-12-10 13:06:18.964932,52,2.217677516666667,S191210,Processing_Speed
LEFT,1216.6666691,,,DOWN,267.4276999999847,2019-12-10 13:06:20.203263,2019-12-10 13:06:20.693966,53,2.217677516666667,S191210,Processing_Speed
LEFT,1333.3333360000001,,,DOWN,277.0930000000078,2019-12-10 13:06:22.049987,2019-12-10 13:06:22.548693,54,2.217677516666667,S191210,Processing_Speed
LEFT,783.3333349000001,,,DOWN,273.28489999999306,2019-12-10 13:06:23.357968,2019-12-10 13:06:23.854303,55,2.217677516666667,S191210,Processing_Speed
LEFT,1400.0000028,,,DOWN,282.74820000001455,2019-12-10 13:06:25.275892,2019-12-10 13:06:25.780892,56,2.217677516666667,S191210,Processing_Speed
RIGHT,1400.0000028,,,DOWN,244.07080000000292,2019-12-10 13:06:27.202868,2019-12-10 13:06:27.672000,57,2.217677516666667,S191210,Processing_Speed
LEFT,1466.6666696,,,DOWN,238.0689000000018,2019-12-10 13:06:29.161143,2019-12-10 13:06:29.621841,58,2.217677516666667,S191210,Processing_Speed
RIGHT,566.6666678,,,DOWN,292.9924000000028,2019-12-10 13:06:30.210047,2019-12-10 13:06:30.726321,59,2.217677516666667,S191210,Processing_Speed
RIGHT,1050.0000021,,,DOWN,231.8935000000124,2019-12-10 13:06:31.798783,2019-12-10 13:06:32.255990,60,2.217677516666667,S191210,Processing_Speed
