Stimulus_Side,ITI,Stop_Signal,Stop_Signal_RT,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
LEFT,1483.3333363,False,,,,LEFT,464.40419999998994,2019-12-10 13:10:38.910008,2019-12-10 13:10:39.596926,37,5.3468711,S191210,Response_Inhibition
RIGHT,1266.6666692000001,False,,,,RIGHT,466.2816000000021,2019-12-10 13:10:40.884283,2019-12-10 13:10:41.573025,38,5.3468711,S191210,Response_Inhibition
RIGHT,783.3333349000001,True,66.6666668,,,Time_Max_Exceeded,1500.1985667999913,2019-12-10 13:10:42.376807,2019-12-10 13:10:43.886029,39,5.3468711,S191210,Response_Inhibition
LEFT,833.333335,True,183.3333337,,,Time_Max_Exceeded,1500.1957336999908,2019-12-10 13:10:44.739840,2019-12-10 13:10:46.249339,40,5.3468711,S191210,Response_Inhibition
LEFT,1366.6666694,False,,,,LEFT,530.1806999999599,2019-12-10 13:10:47.636994,2019-12-10 13:10:48.388803,41,5.3468711,S191210,Response_Inhibition
LEFT,1500.000003,False,,,,LEFT,441.92010000000437,2019-12-10 13:10:49.908901,2019-12-10 13:10:50.572247,42,5.3468711,S191210,Response_Inhibition
RIGHT,1500.000003,True,100.0000002,,,Time_Max_Exceeded,1500.2084001999967,2019-12-10 13:10:52.093837,2019-12-10 13:10:53.602826,43,5.3468711,S191210,Response_Inhibition
RIGHT,750.0000015,False,,,,RIGHT,570.9304999999745,2019-12-10 13:10:54.371826,2019-12-10 13:10:55.164383,44,5.3468711,S191210,Response_Inhibition
RIGHT,700.0000014,True,50.0000001,,,Time_Max_Exceeded,1500.2174000999855,2019-12-10 13:10:55.885205,2019-12-10 13:10:57.395138,45,5.3468711,S191210,Response_Inhibition
LEFT,950.0000019,False,,,,LEFT,554.8316999999656,2019-12-10 13:10:58.363705,2019-12-10 13:10:59.141044,46,5.3468711,S191210,Response_Inhibition
LEFT,866.6666684,False,,,,LEFT,559.8315000000298,2019-12-10 13:11:00.031227,2019-12-10 13:11:00.812277,47,5.3468711,S191210,Response_Inhibition
RIGHT,1000.000002,False,,,,RIGHT,607.7808000000005,2019-12-10 13:11:01.831911,2019-12-10 13:11:02.659851,48,5.3468711,S191210,Response_Inhibition
RIGHT,1150.0000023,True,33.3333334,,,Time_Max_Exceeded,1500.1750333999748,2019-12-10 13:11:03.830849,2019-12-10 13:11:05.339894,49,5.3468711,S191210,Response_Inhibition
RIGHT,516.6666677000001,False,,,,RIGHT,683.6529999999925,2019-12-10 13:11:05.875038,2019-12-10 13:11:06.781590,50,5.3468711,S191210,Response_Inhibition
LEFT,1450.0000029,False,,,,LEFT,338.361999999961,2019-12-10 13:11:08.252868,2019-12-10 13:11:08.812892,51,5.3468711,S191210,Response_Inhibition
LEFT,850.0000017,True,166.66666700000002,,,LEFT,339.04656700000993,2019-12-10 13:11:09.683924,2019-12-10 13:11:10.252894,52,5.3468711,S191210,Response_Inhibition
LEFT,983.3333353,False,,,,LEFT,517.8806000000122,2019-12-10 13:11:11.256967,2019-12-10 13:11:11.996267,53,5.3468711,S191210,Response_Inhibition
LEFT,933.3333352,True,83.33333350000001,,,Time_Max_Exceeded,1500.1866335000707,2019-12-10 13:11:12.952283,2019-12-10 13:11:14.462005,54,5.3468711,S191210,Response_Inhibition
LEFT,633.3333346000001,True,233.3333338,,,Time_Max_Exceeded,1500.1957337999227,2019-12-10 13:11:15.114561,2019-12-10 13:11:16.623714,55,5.3468711,S191210,Response_Inhibition
LEFT,716.6666681,True,33.3333334,,,Time_Max_Exceeded,1500.197533399918,2019-12-10 13:11:17.360779,2019-12-10 13:11:18.869046,56,5.3468711,S191210,Response_Inhibition
RIGHT,1250.0000025,True,16.6666667,,,Time_Max_Exceeded,1500.1811666999556,2019-12-10 13:11:20.138066,2019-12-10 13:11:21.647939,57,5.3468711,S191210,Response_Inhibition
LEFT,583.3333345,True,150.0000003,,,Time_Max_Exceeded,1500.1689002999715,2019-12-10 13:11:22.252758,2019-12-10 13:11:23.761549,58,5.3468711,S191210,Response_Inhibition
RIGHT,550.0000011,False,,,,RIGHT,605.7185999999319,2019-12-10 13:11:24.328854,2019-12-10 13:11:25.156247,59,5.3468711,S191210,Response_Inhibition
RIGHT,966.6666686,False,,,,RIGHT,543.1968999999981,2019-12-10 13:11:26.144201,2019-12-10 13:11:26.909125,60,5.3468711,S191210,Response_Inhibition
LEFT,1233.3333358,False,,,,LEFT,514.4040000000132,2019-12-10 13:11:28.163947,2019-12-10 13:11:28.901217,61,5.3468711,S191210,Response_Inhibition
LEFT,750.0000015,False,,,,LEFT,527.6106000000027,2019-12-10 13:11:29.670924,2019-12-10 13:11:30.422169,62,5.3468711,S191210,Response_Inhibition
LEFT,733.3333348,False,,,,LEFT,517.832599999906,2019-12-10 13:11:31.176726,2019-12-10 13:11:31.916922,63,5.3468711,S191210,Response_Inhibition
LEFT,1116.6666689,False,,,,LEFT,520.6759999999804,2019-12-10 13:11:33.054893,2019-12-10 13:11:33.799051,64,5.3468711,S191210,Response_Inhibition
